shipment_id,tracking_number,origin_location_id,destination_location_id,current_location_id,route_id,status,priority,shipment_type,weight_kg,planned_delivery_time,current_eta,risk_score,risk_level,sla_breach_probability,expected_delay_minutes,last_updated
CURR00099,1Z5BCNYNHVBKLTZS7K,LOC038,LOC065,LOC067,RT-LOC038-LOC045-LOC015,PROCESSING,Critical,Fragile,33.23,2026-06-29T21:15:56.893159,2026-06-29T21:52:56.893159,3.74,MEDIUM,0.468,37,2026-07-01T00:00:00
CURR00100,1ZQ67AM52VX7VRXE6C,LOC063,LOC066,LOC063,RT-LOC063-LOC066,IN_TRANSIT,Normal,Standard,15.48,2026-06-29T19:29:22.300766,2026-06-29T20:45:22.300766,3.42,MEDIUM,0.446,76,2026-07-01T00:00:00
CURR00101,1Z4VNA6VQKIXAEHX8L,LOC032,LOC050,LOC070,RT-LOC032-LOC033-LOC014,IN_TRANSIT,Low,Express,71.44,2026-06-30T01:18:47.041463,2026-06-30T02:31:47.041463,3.32,MEDIUM,0.431,73,2026-07-01T00:00:00
CURR00102,1ZX1E6JSYEXQGSL8O7,LOC048,LOC012,LOC069,RT-LOC048-LOC036-LOC015,IN_TRANSIT,Low,Standard,70.44,2026-07-01T18:41:24.864906,2026-07-01T21:16:24.864906,4.88,MEDIUM,0.641,155,2026-07-01T00:00:00
CURR00103,1ZQOPPLYUPEILJUCMC,LOC071,LOC029,LOC050,RT-LOC071-LOC050-LOC051,PROCESSING,High,Standard,12.41,2026-06-29T09:32:20.125614,2026-06-29T10:15:20.125614,2.93,LOW,0.362,43,2026-07-01T00:00:00
CURR00104,1ZU6C1UUPWO5B7HKBQ,LOC018,LOC037,LOC066,RT-LOC018-LOC062-LOC066,PROCESSING,High,Express,20.82,2026-06-30T15:17:51.805553,2026-06-30T18:08:51.805553,3.73,MEDIUM,0.552,171,2026-07-01T00:00:00
CURR00105,1ZY8QUSX5AXZM8NJUQ,LOC022,LOC018,LOC059,RT-LOC022-LOC021-LOC004,IN_TRANSIT,Critical,Express,37.41,2026-06-29T19:11:08.817405,2026-06-29T20:31:08.817405,2.56,LOW,0.339,80,2026-07-01T00:00:00
CURR00106,1ZCB6MVVRT95GOK6ES,LOC041,LOC063,LOC012,RT-LOC041-LOC042-LOC047,IN_TRANSIT,Normal,International,5.77,2026-06-30T03:22:37.960997,2026-06-30T06:14:37.960997,3.6,MEDIUM,0.572,172,2026-07-01T00:00:00
CURR00107,1ZZ19UC3MII4BVSPIL,LOC067,LOC012,LOC067,RT-LOC067-LOC012,IN_TRANSIT,Critical,Temperature Sensitive,36.7,2026-06-29T19:42:10.745080,2026-06-29T22:09:10.745080,4.55,MEDIUM,0.593,147,2026-07-01T00:00:00
CURR00108,1Z2NTPX610TBA2T5VH,LOC043,LOC025,LOC030,RT-LOC043-LOC074-LOC045,IN_TRANSIT,High,Fragile,38.39,2026-06-30T14:17:21.647404,2026-06-30T15:09:21.647404,4.13,MEDIUM,0.492,52,2026-07-01T00:00:00
CURR00109,1ZRY2XDGBT82NF4835,LOC070,LOC039,LOC015,RT-LOC070-LOC069-LOC015,OUT_FOR_DELIVERY,Normal,Fragile,40.65,2026-06-30T10:36:52.835242,2026-06-30T11:34:52.835242,2.86,LOW,0.328,58,2026-07-01T00:00:00
CURR00110,1ZC27Z3LHAY9A7CVFY,LOC005,LOC042,LOC035,RT-LOC005-LOC018-LOC062,DELAYED,Normal,International,33.97,2026-06-30T09:03:55.684817,2026-06-30T10:47:55.684817,3.48,MEDIUM,0.472,104,2026-07-01T00:00:00
CURR00111,1ZBPR4P3R66O3E79YU,LOC073,LOC049,LOC070,RT-LOC073-LOC045-LOC015,PROCESSING,Low,Standard,43.69,2026-06-29T23:28:42.237080,2026-06-30T00:34:42.237080,3.19,MEDIUM,0.367,66,2026-07-01T00:00:00
CURR00112,1Z27COA4K9UVM2FI32,LOC004,LOC064,LOC006,RT-LOC004-LOC007-LOC006,IN_TRANSIT,Normal,Express,25.24,2026-06-29T23:35:12.925676,2026-06-30T00:41:12.925676,4.06,MEDIUM,0.552,66,2026-07-01T00:00:00
CURR00113,1ZXNS78MBM9E8VAAZ9,LOC019,LOC035,LOC062,RT-LOC019-LOC013-LOC062,PROCESSING,Normal,Temperature Sensitive,53.64,2026-07-01T01:21:07.038812,2026-07-01T02:32:07.038812,3.58,MEDIUM,0.453,71,2026-07-01T00:00:00
CURR00114,1ZV3CH8DX41TFGBYLO,LOC051,LOC027,LOC012,RT-LOC051-LOC028-LOC050,IN_TRANSIT,Normal,Standard,6.57,2026-06-29T23:15:25.987207,2026-06-30T01:34:25.987207,3.59,MEDIUM,0.545,139,2026-07-01T00:00:00
CURR00115,1ZT30V4N0VRDH1JG3C,LOC063,LOC003,LOC006,RT-LOC063-LOC061-LOC060,PROCESSING,High,Standard,57.87,2026-06-30T03:20:59.006041,2026-06-30T04:36:59.006041,3.1,MEDIUM,0.497,76,2026-07-01T00:00:00
CURR00116,1Z90HE3SSM8OYVA2ZE,LOC021,LOC041,LOC062,RT-LOC021-LOC020-LOC023,DELAYED,Normal,Standard,103.73,2026-07-01T19:18:00.298035,2026-07-01T21:17:00.298035,4.96,MEDIUM,0.651,119,2026-07-01T00:00:00
CURR00117,1ZRZUAOC82H7OSHT4N,LOC070,LOC063,LOC012,RT-LOC070-LOC016-LOC030,OUT_FOR_DELIVERY,Normal,Temperature Sensitive,70.59,2026-06-30T18:37:22.860758,2026-06-30T21:06:22.860758,4.1,MEDIUM,0.577,149,2026-07-01T00:00:00
CURR00118,1ZZVVW4G4A5L215NHP,LOC018,LOC004,LOC021,RT-LOC018-LOC019-LOC022,IN_TRANSIT,Normal,Express,64.84,2026-06-30T06:11:03.151140,2026-06-30T06:27:03.151140,2.81,LOW,0.32,16,2026-07-01T00:00:00
CURR00119,1ZZQ547DL905MFG40U,LOC040,LOC005,LOC016,RT-LOC040-LOC038-LOC045,DELAYED,Low,International,41.98,2026-06-30T15:10:45.240402,2026-06-30T18:10:45.240402,3.64,MEDIUM,0.716,180,2026-07-01T00:00:00
CURR00120,1ZNQIWPL48J3WJ07PR,LOC072,LOC012,LOC030,RT-LOC072-LOC028-LOC050,DELAYED,High,Express,18.06,2026-06-30T20:19:46.907200,2026-06-30T20:35:46.907200,3.93,MEDIUM,0.44,16,2026-07-01T00:00:00
CURR00121,1ZWUGFF7EGREP2G3MF,LOC054,LOC025,LOC023,RT-LOC054-LOC009-LOC010,OUT_FOR_DELIVERY,High,Priority,118.71,2026-07-01T10:53:12.817407,2026-07-01T12:22:12.817407,4.45,MEDIUM,0.561,89,2026-07-01T00:00:00
CURR00122,1ZWNIG9HV15P19M1HR,LOC011,LOC026,LOC023,RT-LOC011-LOC056-LOC054,IN_TRANSIT,Critical,Express,45.05,2026-07-01T04:37:48.706639,2026-07-01T06:12:48.706639,3.67,MEDIUM,0.465,95,2026-07-01T00:00:00
CURR00123,1ZY1U7Y4D6WAQGV05L,LOC009,LOC055,LOC055,RT-LOC009-LOC055,DELAYED,Normal,Fragile,210.62,2026-06-29T21:08:32.785212,2026-06-29T22:48:32.785212,3.52,MEDIUM,0.513,100,2026-07-01T00:00:00
CURR00124,1Z0VLPPHBMST90WCHI,LOC071,LOC024,LOC061,RT-LOC071-LOC050-LOC016,IN_TRANSIT,High,Fragile,35.58,2026-06-29T21:07:35.225199,2026-06-29T22:21:35.225199,3.42,MEDIUM,0.421,74,2026-07-01T00:00:00
CURR00125,1ZTDR5AGR20SFN0R27,LOC055,LOC054,LOC056,RT-LOC055-LOC056-LOC054,IN_TRANSIT,Normal,Fragile,35.6,2026-06-29T21:12:10.369692,2026-06-29T21:31:10.369692,2.65,LOW,0.277,19,2026-07-01T00:00:00
CURR00126,1ZN6DPATO7UW5NCY0S,LOC047,LOC059,LOC016,RT-LOC047-LOC038-LOC045,PROCESSING,Normal,Standard,46.03,2026-06-30T02:50:06.737544,2026-06-30T04:50:06.737544,4.62,MEDIUM,0.632,120,2026-07-01T00:00:00
CURR00127,1Z49M5JLMVIDX6GS50,LOC046,LOC013,LOC045,RT-LOC046-LOC047-LOC038,OUT_FOR_DELIVERY,Low,Express,11.89,2026-07-01T15:32:06.259675,2026-07-01T16:36:06.259675,3.51,MEDIUM,0.473,64,2026-07-01T00:00:00
CURR00128,1ZJQGRM2AT5VE09C01,LOC004,LOC031,LOC002,RT-LOC004-LOC007-LOC006,PROCESSING,Low,Express,3.34,2026-06-29T10:55:33.909004,2026-06-29T11:46:33.909004,3.43,MEDIUM,0.42,51,2026-07-01T00:00:00
CURR00129,1Z3RBYV091B9RP78B4,LOC018,LOC056,LOC021,RT-LOC018-LOC019-LOC022,OUT_FOR_DELIVERY,Critical,Express,21.03,2026-06-30T10:18:45.986153,2026-06-30T12:39:45.986153,4.79,MEDIUM,0.629,141,2026-07-01T00:00:00
CURR00130,1Z6QW6XPA4O1N9RAM8,LOC052,LOC028,LOC005,RT-LOC052-LOC007-LOC006,IN_TRANSIT,Normal,International,49.0,2026-06-30T19:23:47.789927,2026-06-30T21:34:47.789927,4.07,MEDIUM,0.513,131,2026-07-01T00:00:00
CURR00131,1ZFZPOTHY1COOWPKFQ,LOC028,LOC038,LOC067,RT-LOC028-LOC050-LOC016,IN_TRANSIT,Critical,International,144.28,2026-07-01T08:40:34.679214,2026-07-01T12:07:34.679214,4.7,MEDIUM,0.751,207,2026-07-01T00:00:00
CURR00132,1ZGBLQEO9A0KGNS5EZ,LOC020,LOC038,LOC066,RT-LOC020-LOC023-LOC019,IN_TRANSIT,Critical,Standard,70.26,2026-06-30T14:09:23.175780,2026-06-30T16:33:23.175780,3.53,MEDIUM,0.587,144,2026-07-01T00:00:00
CURR00133,1ZJVE4OALZXQFHTRGS,LOC041,LOC039,LOC047,RT-LOC041-LOC042-LOC047,DELAYED,Low,Express,35.15,2026-06-29T18:13:57.486957,2026-06-29T18:54:57.486957,3.12,MEDIUM,0.346,41,2026-07-01T00:00:00
CURR00134,1Z8XZ91BQJXIZAUCQK,LOC016,LOC026,LOC063,RT-LOC016-LOC030-LOC012,OUT_FOR_DELIVERY,High,Priority,28.16,2026-06-30T15:08:30.896135,2026-06-30T16:35:30.896135,3.63,MEDIUM,0.454,87,2026-07-01T00:00:00
CURR00135,1ZKC3DKCIW7VRHCH5K,LOC068,LOC073,LOC073,RT-LOC068-LOC069-LOC015,IN_TRANSIT,High,Express,35.36,2026-07-01T16:23:10.175781,2026-07-01T18:33:10.175781,4.6,MEDIUM,0.584,130,2026-07-01T00:00:00
CURR00136,1Z4XNY4S22PNN9OYZ1,LOC004,LOC016,LOC005,RT-LOC004-LOC007-LOC006,DELAYED,Normal,Express,16.54,2026-06-30T13:12:06.007360,2026-06-30T16:59:06.007360,4.84,MEDIUM,0.695,227,2026-07-01T00:00:00
CURR00137,1ZHJ0DZIB7GS35Q20Q,LOC067,LOC065,LOC065,RT-LOC067-LOC065,IN_TRANSIT,Normal,Standard,5.79,2026-06-30T06:08:51.131420,2026-06-30T07:00:51.131420,2.01,LOW,0.312,52,2026-07-01T00:00:00
CURR00138,1Z3QPLIH34K5I2COVC,LOC037,LOC075,LOC038,RT-LOC037-LOC038-LOC045,DELAYED,High,Express,20.99,2026-06-29T22:47:17.564576,2026-06-29T23:10:17.564576,3.14,MEDIUM,0.428,23,2026-07-01T00:00:00
CURR00139,1ZQIQ5CVRM94PZ0U1N,LOC034,LOC060,LOC012,RT-LOC034-LOC032-LOC065,IN_TRANSIT,Normal,Standard,5.91,2026-06-30T11:14:25.785202,2026-06-30T13:59:25.785202,4.47,MEDIUM,0.645,165,2026-07-01T00:00:00
CURR00140,1ZGSPI3LCJ2ROENYJJ,LOC048,LOC036,LOC036,RT-LOC048-LOC036,DELAYED,Critical,International,87.13,2026-06-29T12:29:16.920562,2026-06-29T13:36:16.920562,2.64,LOW,0.356,67,2026-07-01T00:00:00
CURR00141,1Z4JFZZEZ8LGB71K09,LOC018,LOC049,LOC002,RT-LOC018-LOC059-LOC005,IN_TRANSIT,High,Express,21.97,2026-06-29T21:42:46.965006,2026-06-29T22:34:46.965006,2.87,LOW,0.355,52,2026-07-01T00:00:00
CURR00142,1Z21P4T2C0MCFHFZQQ,LOC034,LOC043,LOC035,RT-LOC034-LOC033-LOC035,PROCESSING,Normal,Fragile,55.61,2026-07-01T12:07:13.962772,2026-07-01T14:15:13.962772,4.61,MEDIUM,0.534,128,2026-07-01T00:00:00
CURR00143,1Z6S8Q5L108FZ449PE,LOC069,LOC050,LOC049,RT-LOC069-LOC070-LOC049,PROCESSING,Low,Standard,57.4,2026-06-29T16:02:03.872941,2026-06-29T18:20:03.872941,4.19,MEDIUM,0.571,138,2026-07-01T00:00:00
CURR00144,1Z1AJZP7AG90P1KPMA,LOC017,LOC025,LOC024,RT-LOC017-LOC059-LOC060,IN_TRANSIT,Normal,Priority,114.2,2026-06-30T07:06:38.511946,2026-06-30T08:40:38.511946,3.39,MEDIUM,0.413,94,2026-07-01T00:00:00
CURR00145,1ZM3X1P3E7QDJZWLU1,LOC064,LOC061,LOC018,RT-LOC064-LOC012-LOC018,IN_TRANSIT,Normal,Standard,5.68,2026-06-30T05:20:27.159766,2026-06-30T06:20:27.159766,3.46,MEDIUM,0.498,60,2026-07-01T00:00:00
CURR00146,1ZRFC687EXDDJEAYTY,LOC067,LOC018,LOC012,RT-LOC067-LOC012-LOC018,IN_TRANSIT,Critical,Standard,55.3,2026-06-30T19:20:37.256511,2026-06-30T21:53:37.256511,4.32,MEDIUM,0.591,153,2026-07-01T00:00:00
CURR00147,1Z4Q33F2AYIQSBCNN7,LOC006,LOC010,LOC052,RT-LOC006-LOC003-LOC007,OUT_FOR_DELIVERY,Normal,Temperature Sensitive,253.24,2026-06-29T08:46:51.159259,2026-06-29T10:31:51.159259,3.59,MEDIUM,0.418,105,2026-07-01T00:00:00
CURR00148,1ZVNBPSNI0U1UKA4WI,LOC062,LOC073,LOC033,RT-LOC062-LOC066-LOC065,IN_TRANSIT,Normal,Express,73.12,2026-06-30T03:03:15.234110,2026-06-30T04:19:15.234110,3.29,MEDIUM,0.437,76,2026-07-01T00:00:00
CURR00149,1Z9Y0GDYSVU8PDQOCR,LOC017,LOC025,LOC013,RT-LOC017-LOC059-LOC060,IN_TRANSIT,Low,International,7.31,2026-06-30T06:26:18.575079,2026-06-30T08:16:18.575079,4.63,MEDIUM,0.622,110,2026-07-01T00:00:00
CURR00150,1ZZQ2HMUVJLPUCJ1WB,LOC045,LOC051,LOC070,RT-LOC045-LOC015-LOC069,IN_TRANSIT,Normal,Express,43.39,2026-07-01T07:37:23.148042,2026-07-01T09:12:23.148042,3.13,MEDIUM,0.38,95,2026-07-01T00:00:00
CURR00151,1ZIPU21TDLTMO4CD7F,LOC062,LOC050,LOC005,RT-LOC062-LOC061-LOC060,IN_TRANSIT,Critical,Temperature Sensitive,194.78,2026-07-01T04:12:03.616208,2026-07-01T05:38:03.616208,4.64,MEDIUM,0.545,86,2026-07-01T00:00:00
CURR00152,1ZUXPDZM2BMU1X372J,LOC010,LOC014,LOC065,RT-LOC010-LOC020-LOC023,PROCESSING,Normal,Express,5.25,2026-06-29T22:55:59.572793,2026-06-30T02:22:59.572793,3.95,MEDIUM,0.622,207,2026-07-01T00:00:00
CURR00153,1Z88KG2XL4GVUR16EY,LOC074,LOC042,LOC044,RT-LOC074-LOC075-LOC044,DELAYED,Low,Fragile,26.21,2026-06-30T00:14:10.110970,2026-06-30T00:36:10.110970,3.13,MEDIUM,0.397,22,2026-07-01T00:00:00
CURR00154,1Z5R8MY648FMLBRHPK,LOC048,LOC001,LOC016,RT-LOC048-LOC036-LOC015,IN_TRANSIT,Normal,Priority,2.8,2026-06-30T23:09:13.576316,2026-06-30T23:49:13.576316,3.45,MEDIUM,0.402,40,2026-07-01T00:00:00
CURR00155,1ZDSWZPJF6LXQUL4XW,LOC015,LOC066,LOC067,RT-LOC015-LOC069-LOC016,PROCESSING,High,Standard,63.17,2026-06-29T18:20:07.667699,2026-06-29T18:30:07.667699,2.13,LOW,0.232,10,2026-07-01T00:00:00
CURR00156,1Z4AJHLS1ETS7OLZLL,LOC046,LOC017,LOC045,RT-LOC046-LOC047-LOC038,DELAYED,Normal,Express,37.88,2026-06-30T21:16:25.438936,2026-06-30T22:21:25.438936,2.43,LOW,0.324,65,2026-07-01T00:00:00
CURR00157,1ZWX89J43ODQST3QJD,LOC073,LOC001,LOC069,RT-LOC073-LOC045-LOC015,IN_TRANSIT,Low,Fragile,123.09,2026-07-01T16:24:24.256275,2026-07-01T19:45:24.256275,5.24,HIGH,0.898,201,2026-07-01T00:00:00
CURR00158,1ZGXGS154LSX19PLJL,LOC005,LOC059,LOC005,RT-LOC005-LOC059,OUT_FOR_DELIVERY,Normal,Fragile,55.62,2026-06-29T11:31:44.686573,2026-06-29T13:45:44.686573,3.19,MEDIUM,0.551,134,2026-07-01T00:00:00
CURR00159,1Z3WHNR9BH4BES5L7B,LOC043,LOC051,LOC015,RT-LOC043-LOC074-LOC045,OUT_FOR_DELIVERY,High,Standard,4.22,2026-06-30T05:57:39.959053,2026-06-30T06:50:39.959053,4.12,MEDIUM,0.544,53,2026-07-01T00:00:00
CURR00160,1ZNMY5BESD43BOLX9W,LOC050,LOC058,LOC009,RT-LOC050-LOC051-LOC029,IN_TRANSIT,High,International,70.97,2026-07-01T01:14:29.533381,2026-07-01T02:24:29.533381,3.65,MEDIUM,0.431,70,2026-07-01T00:00:00
CURR00161,1ZD9EZR7XAY8J8CQR3,LOC067,LOC005,LOC018,RT-LOC067-LOC012-LOC018,IN_TRANSIT,Low,International,84.44,2026-06-29T13:54:31.396632,2026-06-29T15:22:31.396632,4.17,MEDIUM,0.462,88,2026-07-01T00:00:00
CURR00162,1ZRQTCGZUFCKLZ0H4N,LOC057,LOC071,LOC004,RT-LOC057-LOC055-LOC008,IN_TRANSIT,High,International,69.99,2026-06-30T18:18:27.877935,2026-06-30T19:34:27.877935,3.62,MEDIUM,0.425,76,2026-07-01T00:00:00
CURR00163,1Z5999P7EB40EIYTZH,LOC021,LOC022,LOC021,RT-LOC021-LOC022,DELAYED,High,Priority,21.43,2026-06-29T01:59:48.110896,2026-06-29T04:05:48.110896,4.46,MEDIUM,0.597,126,2026-07-01T00:00:00
CURR00164,1ZOELQE9L7TNW7ZPPS,LOC006,LOC044,LOC015,RT-LOC006-LOC059-LOC005,PROCESSING,Normal,International,251.05,2026-07-01T14:17:44.122778,2026-07-01T14:55:44.122778,3.66,MEDIUM,0.388,38,2026-07-01T00:00:00
CURR00165,1Z76L6TMTVPQSIZI2G,LOC043,LOC023,LOC016,RT-LOC043-LOC074-LOC045,IN_TRANSIT,High,Express,33.76,2026-07-01T10:06:56.887560,2026-07-01T10:51:56.887560,3.54,MEDIUM,0.371,45,2026-07-01T00:00:00
CURR00166,1ZJCJ1LXJVK2AB7HGS,LOC001,LOC038,LOC030,RT-LOC001-LOC051-LOC028,IN_TRANSIT,High,Standard,44.12,2026-07-01T11:23:49.098492,2026-07-01T14:21:49.098492,4.89,MEDIUM,0.652,178,2026-07-01T00:00:00
CURR00167,1Z6P2NUPE6L2TFPWTD,LOC042,LOC025,LOC069,RT-LOC042-LOC047-LOC038,PROCESSING,Normal,International,39.32,2026-06-30T15:28:51.139198,2026-06-30T17:12:51.139198,3.98,MEDIUM,0.482,104,2026-07-01T00:00:00
CURR00168,1Z3M8M8F7UPKQQR9KX,LOC004,LOC027,LOC013,RT-LOC004-LOC007-LOC006,IN_TRANSIT,Low,Fragile,85.95,2026-06-29T22:58:44.796434,2026-06-29T23:56:44.796434,3.66,MEDIUM,0.4,58,2026-07-01T00:00:00
CURR00169,1Z2P9L5DZ4N09YZN05,LOC033,LOC069,LOC031,RT-LOC033-LOC014-LOC031,IN_TRANSIT,Normal,International,32.42,2026-07-01T05:28:02.048070,2026-07-01T06:43:02.048070,2.89,LOW,0.402,75,2026-07-01T00:00:00
CURR00170,1ZJO19S9HTY39T3YW2,LOC047,LOC048,LOC038,RT-LOC047-LOC038-LOC048,DELAYED,Critical,Standard,69.48,2026-06-30T14:41:45.798634,2026-06-30T15:01:45.798634,2.39,LOW,0.281,20,2026-07-01T00:00:00
CURR00171,1Z4HFELP1NKSRIFABO,LOC030,LOC029,LOC002,RT-LOC030-LOC002-LOC029,OUT_FOR_DELIVERY,Normal,Express,28.76,2026-06-29T20:11:46.148311,2026-06-29T20:27:46.148311,2.22,LOW,0.242,16,2026-07-01T00:00:00
CURR00172,1ZSU9IBENRDX3PYPBM,LOC045,LOC061,LOC012,RT-LOC045-LOC015-LOC069,DELAYED,High,Standard,11.1,2026-06-30T05:18:57.499503,2026-06-30T08:11:57.499503,3.4,MEDIUM,0.659,173,2026-07-01T00:00:00
CURR00173,1ZURAFA7QGL9HSSO2Q,LOC007,LOC010,LOC010,RT-LOC007-LOC052-LOC009,IN_TRANSIT,High,Standard,0.26,2026-06-29T13:39:16.850179,2026-06-29T15:58:16.850179,4.18,MEDIUM,0.561,139,2026-07-01T00:00:00
CURR00174,1Z6QVG2MAL2FWD6IT5,LOC017,LOC073,LOC016,RT-LOC017-LOC002-LOC029,IN_TRANSIT,Normal,Temperature Sensitive,55.13,2026-06-29T23:51:44.736999,2026-06-30T02:55:44.736999,4.14,MEDIUM,0.569,184,2026-07-01T00:00:00
CURR00175,1ZD939LDMJJUB6KV43,LOC068,LOC062,LOC018,RT-LOC068-LOC067-LOC012,OUT_FOR_DELIVERY,Critical,Priority,82.01,2026-06-29T16:04:08.456455,2026-06-29T16:47:08.456455,4.26,MEDIUM,0.615,43,2026-07-01T00:00:00
CURR00176,1Z4LFMYETWSZ2RK13F,LOC024,LOC052,LOC006,RT-LOC024-LOC013-LOC060,IN_TRANSIT,Low,Standard,31.53,2026-06-30T20:58:04.830360,2026-06-30T21:49:04.830360,4.38,MEDIUM,0.601,51,2026-07-01T00:00:00
CURR00177,1ZGZX0WEZSTWX9BRNY,LOC001,LOC053,LOC007,RT-LOC001-LOC007-LOC052,PROCESSING,High,Priority,35.9,2026-06-30T08:19:33.221985,2026-06-30T09:38:33.221985,3.28,MEDIUM,0.417,79,2026-07-01T00:00:00
CURR00178,1ZE40TBA4UAMG3TB7A,LOC072,LOC024,LOC016,RT-LOC072-LOC028-LOC050,IN_TRANSIT,Normal,Standard,77.4,2026-06-30T09:50:05.639599,2026-06-30T11:45:05.639599,3.15,MEDIUM,0.409,115,2026-07-01T00:00:00
CURR00179,1ZY1WV0CAL8P6WGJRN,LOC029,LOC038,LOC033,RT-LOC029-LOC051-LOC028,IN_TRANSIT,Critical,International,5.48,2026-07-01T03:23:12.641227,2026-07-01T05:29:12.641227,4.03,MEDIUM,0.558,126,2026-07-01T00:00:00
CURR00180,1Z2UKBRW7CQBYEI65I,LOC041,LOC045,LOC042,RT-LOC041-LOC042-LOC047,IN_TRANSIT,Critical,Standard,36.79,2026-06-29T16:05:51.823481,2026-06-29T17:19:51.823481,2.92,LOW,0.433,74,2026-07-01T00:00:00
CURR00181,1ZLD1A2WCQ0N86ABSL,LOC016,LOC019,LOC018,RT-LOC016-LOC030-LOC012,IN_TRANSIT,Critical,Priority,14.24,2026-06-30T03:06:20.426476,2026-06-30T03:55:20.426476,3.6,MEDIUM,0.484,49,2026-07-01T00:00:00
CURR00182,1ZVJ7E5RVP9CFGH5O9,LOC052,LOC032,LOC059,RT-LOC052-LOC007-LOC006,OUT_FOR_DELIVERY,Normal,Standard,112.38,2026-06-30T08:15:31.797041,2026-06-30T09:28:31.797041,5.01,HIGH,0.686,73,2026-07-01T00:00:00
CURR00183,1ZJVDGEFOAEGUEOFP6,LOC052,LOC058,LOC055,RT-LOC052-LOC009-LOC055,PROCESSING,Low,Temperature Sensitive,35.12,2026-06-30T17:56:21.383906,2026-06-30T19:22:21.383906,4.08,MEDIUM,0.443,86,2026-07-01T00:00:00
CURR00184,1ZT0J05Y7OIH3MLRJ4,LOC002,LOC073,LOC050,RT-LOC002-LOC029-LOC051,IN_TRANSIT,Normal,Fragile,178.48,2026-07-01T02:44:49.220125,2026-07-01T03:19:49.220125,2.54,LOW,0.271,35,2026-07-01T00:00:00
CURR00185,1Z6AAO3UM4GWL6AUWD,LOC025,LOC050,LOC002,RT-LOC025-LOC027-LOC063,PROCESSING,Normal,Standard,70.36,2026-06-29T13:11:29.432768,2026-06-29T13:45:29.432768,3.31,MEDIUM,0.381,34,2026-07-01T00:00:00
CURR00186,1ZWLCXLM7KC49VUKMR,LOC003,LOC044,LOC029,RT-LOC003-LOC007-LOC006,IN_TRANSIT,High,Express,9.78,2026-06-30T12:38:27.803844,2026-06-30T13:38:27.803844,2.77,LOW,0.33,60,2026-07-01T00:00:00
CURR00187,1Z832H2JCRSIYL5YCE,LOC006,LOC020,LOC007,RT-LOC006-LOC003-LOC007,DELAYED,Normal,Standard,10.0,2026-06-29T13:48:20.416280,2026-06-29T15:14:20.416280,3.66,MEDIUM,0.471,86,2026-07-01T00:00:00
CURR00188,1ZEKR6FQ058AQSOW6I,LOC036,LOC008,LOC021,RT-LOC036-LOC015-LOC069,IN_TRANSIT,Critical,Standard,1.48,2026-07-01T08:16:30.940739,2026-07-01T09:04:30.940739,2.27,LOW,0.317,48,2026-07-01T00:00:00
CURR00189,1ZX7JJ4J2RGSXU7LLC,LOC051,LOC044,LOC045,RT-LOC051-LOC028-LOC050,DELAYED,Low,International,16.82,2026-06-30T05:28:29.777320,2026-06-30T08:05:29.777320,3.14,MEDIUM,0.474,157,2026-07-01T00:00:00
CURR00190,1Z9B61D6PBHECHT8RS,LOC013,LOC037,LOC035,RT-LOC013-LOC062-LOC066,IN_TRANSIT,High,International,1.16,2026-07-01T09:20:25.812591,2026-07-01T11:49:25.812591,3.38,MEDIUM,0.416,149,2026-07-01T00:00:00
CURR00191,1ZBK5EBE6EC2XYXADC,LOC035,LOC069,LOC015,RT-LOC035-LOC036-LOC015,IN_TRANSIT,Critical,Express,104.1,2026-07-01T06:34:10.558079,2026-07-01T08:09:10.558079,3.75,MEDIUM,0.563,95,2026-07-01T00:00:00
CURR00192,1ZFUHAERAN5AZ2LQ6F,LOC061,LOC051,LOC059,RT-LOC061-LOC060-LOC059,OUT_FOR_DELIVERY,Low,Express,10.64,2026-06-29T16:24:40.881117,2026-06-29T16:46:40.881117,3.89,MEDIUM,0.48,22,2026-07-01T00:00:00
CURR00193,1ZWCIK6W19FFJD2TOS,LOC028,LOC041,LOC032,RT-LOC028-LOC050-LOC016,DELAYED,Normal,Standard,72.56,2026-07-01T23:36:18.633424,2026-07-02T00:23:18.633424,4.2,MEDIUM,0.583,47,2026-07-01T00:00:00
CURR00194,1Z8ENVF343JQLC6KHO,LOC004,LOC019,LOC020,RT-LOC004-LOC009-LOC010,OUT_FOR_DELIVERY,Low,Standard,7.09,2026-06-29T19:27:57.592522,2026-06-29T20:29:57.592522,3.58,MEDIUM,0.428,62,2026-07-01T00:00:00
CURR00195,1ZJEJY417BOR21IXVF,LOC014,LOC048,LOC035,RT-LOC014-LOC032-LOC033,IN_TRANSIT,High,Standard,51.36,2026-06-30T14:49:46.966549,2026-06-30T15:35:46.966549,3.65,MEDIUM,0.497,46,2026-07-01T00:00:00
CURR00196,1ZPYFFY1Q2HKI6Z7H7,LOC052,LOC073,LOC051,RT-LOC052-LOC007-LOC006,PROCESSING,Normal,Express,95.7,2026-07-01T17:28:48.718270,2026-07-01T21:30:48.718270,4.95,MEDIUM,0.858,242,2026-07-01T00:00:00
CURR00197,1Z74034OD4150VHKF4,LOC070,LOC023,LOC012,RT-LOC070-LOC016-LOC030,OUT_FOR_DELIVERY,High,International,108.52,2026-07-01T04:05:09.633665,2026-07-01T05:20:09.633665,3.9,MEDIUM,0.516,75,2026-07-01T00:00:00
