event_id,event_type,title,severity,location,latitude,longitude,start_time,end_time,affected_radius_km,impact_type,expected_delay_minutes,description
EE00118,Infrastructure Failure,Rail track damage,HIGH,San Francisco,37.3193,-122.1425,2025-05-29T00:35:36,2025-06-03T16:12:58.666807,272,Capacity Reduction,240,Infrastructure Failure near San Francisco — severity HIGH. Expected delays of up to 240 minutes.
EE00119,Road Closure,Emergency road closure,CRITICAL,Washington,38.1757,-77.0804,2026-05-15T21:37:25,2026-05-21T09:09:30.226683,491,Delay,976,Road Closure near Washington — severity CRITICAL. Expected delays of up to 976 minutes.
EE00120,Labor Strike,Warehouse staff walkout,LOW,Fresno,36.3705,-120.4209,2025-10-27T02:39:17,2025-11-02T12:10:17.910897,115,Capacity Reduction,14,Labor Strike near Fresno — severity LOW. Expected delays of up to 14 minutes.
EE00121,Labor Strike,Warehouse staff walkout,LOW,Cincinnati,39.4289,-84.0143,2025-10-08T08:42:09,2025-10-13T22:53:23.104111,119,Inspection Required,36,Labor Strike near Cincinnati — severity LOW. Expected delays of up to 36 minutes.
EE00122,Customs Delay,Increased customs inspections,LOW,Topeka,38.2798,-95.4161,2024-03-31T16:09:35,2024-04-03T13:00:11.321584,337,Inspection Required,56,Customs Delay near Topeka — severity LOW. Expected delays of up to 56 minutes.
EE00123,Port Disruption,Equipment malfunction at terminal,MEDIUM,Dallas,33.6187,-97.4232,2025-05-19T00:33:55,2025-05-20T10:29:10.628532,278,Inspection Required,133,Port Disruption near Dallas — severity MEDIUM. Expected delays of up to 133 minutes.
EE00124,Port Disruption,Vessel backlog,CRITICAL,Baltimore,40.0008,-77.5711,2026-02-25T17:25:50,2026-03-02T17:29:14.513666,278,Delay,927,Port Disruption near Baltimore — severity CRITICAL. Expected delays of up to 927 minutes.
EE00125,Security Event,Facility lockdown,MEDIUM,Montgomery,31.6314,-85.6525,2025-10-07T11:26:06,2025-10-11T10:01:20.314771,282,Inspection Required,127,Security Event near Montgomery — severity MEDIUM. Expected delays of up to 127 minutes.
EE00126,Security Event,Security inspection delays,MEDIUM,Raleigh,36.2959,-78.1611,2025-11-29T17:00:05,2025-12-03T06:02:10.679004,415,Route Closure,68,Security Event near Raleigh — severity MEDIUM. Expected delays of up to 68 minutes.
EE00127,Public Event,Political rally road closures,HIGH,Fresno,36.5506,-120.0039,2026-04-17T04:12:13,2026-04-22T08:34:25.907491,489,Route Closure,400,Public Event near Fresno — severity HIGH. Expected delays of up to 400 minutes.
EE00128,Security Event,Facility lockdown,HIGH,Omaha,42.1788,-96.7269,2025-11-17T22:27:59,2025-11-23T17:03:31.297809,65,Inspection Required,218,Security Event near Omaha — severity HIGH. Expected delays of up to 218 minutes.
EE00129,Public Event,Major sporting event causing traffic,LOW,San Antonio,30.0132,-98.3396,2025-03-10T05:56:06,2025-03-11T16:58:19.986783,458,Delay,49,Public Event near San Antonio — severity LOW. Expected delays of up to 49 minutes.
EE00130,Labor Strike,Truck drivers work stoppage,LOW,Cincinnati,38.4661,-84.7712,2025-04-08T22:29:07,2025-04-11T00:09:53.639984,168,Inspection Required,14,Labor Strike near Cincinnati — severity LOW. Expected delays of up to 14 minutes.
EE00131,Geopolitical Event,Border control tightened,MEDIUM,Denver,40.1144,-104.359,2024-09-17T08:12:10,2024-09-21T13:03:37.766210,242,Route Closure,64,Geopolitical Event near Denver — severity MEDIUM. Expected delays of up to 64 minutes.
EE00132,Security Event,Security inspection delays,HIGH,St Louis,39.363,-89.3087,2024-08-02T17:10:48,2024-08-08T18:13:06.477039,294,Route Closure,349,Security Event near St Louis — severity HIGH. Expected delays of up to 349 minutes.
EE00133,Geopolitical Event,Trade restrictions imposed,HIGH,Memphis,35.5588,-89.1784,2026-02-04T09:37:46,2026-02-08T15:28:21.288201,68,Route Closure,354,Geopolitical Event near Memphis — severity HIGH. Expected delays of up to 354 minutes.
EE00134,Geopolitical Event,Border control tightened,LOW,Raleigh,36.1312,-79.4853,2025-06-08T21:28:18,2025-06-13T09:19:29.359343,164,Inspection Required,53,Geopolitical Event near Raleigh — severity LOW. Expected delays of up to 53 minutes.
EE00135,Customs Delay,System outage at customs,LOW,Tucson,32.6568,-111.7058,2026-03-03T13:56:47,2026-03-04T07:11:35.940044,86,Capacity Reduction,47,Customs Delay near Tucson — severity LOW. Expected delays of up to 47 minutes.
EE00136,Customs Delay,Increased customs inspections,HIGH,Columbus,40.2504,-83.1463,2025-06-07T22:54:30,2025-06-11T03:20:05.813945,335,Capacity Reduction,446,Customs Delay near Columbus — severity HIGH. Expected delays of up to 446 minutes.
EE00137,Road Closure,Emergency road closure,HIGH,Salt Lake City,41.126,-112.748,2025-03-10T08:45:22,2025-03-13T05:06:27.131535,161,Route Closure,363,Road Closure near Salt Lake City — severity HIGH. Expected delays of up to 363 minutes.
EE00138,Port Disruption,Port congestion surge,MEDIUM,Oklahoma City,35.8109,-97.4668,2026-04-20T22:58:14,2026-04-24T19:59:17.345381,238,Inspection Required,92,Port Disruption near Oklahoma City — severity MEDIUM. Expected delays of up to 92 minutes.
EE00139,Customs Delay,System outage at customs,MEDIUM,Houston,30.5969,-95.7252,2025-06-11T10:49:37,2025-06-14T04:32:10.818958,309,Capacity Reduction,114,Customs Delay near Houston — severity MEDIUM. Expected delays of up to 114 minutes.
EE00140,Security Event,Security inspection delays,MEDIUM,Omaha,41.3695,-96.4193,2025-10-17T11:58:52,2025-10-23T00:12:13.365703,264,Capacity Reduction,93,Security Event near Omaha — severity MEDIUM. Expected delays of up to 93 minutes.
EE00141,Infrastructure Failure,Bridge structural issue,LOW,Little Rock,35.5319,-91.7559,2025-07-19T00:04:57,2025-07-19T14:00:22.971502,54,Delay,18,Infrastructure Failure near Little Rock — severity LOW. Expected delays of up to 18 minutes.
EE00142,Infrastructure Failure,Power outage at facility,LOW,Cincinnati,40.029,-83.8291,2025-05-07T22:49:06,2025-05-10T14:59:27.983893,313,Route Closure,49,Infrastructure Failure near Cincinnati — severity LOW. Expected delays of up to 49 minutes.
EE00143,Security Event,Heightened screening,MEDIUM,Milwaukee,43.5093,-87.24,2025-03-23T10:38:04,2025-03-27T21:06:32.576242,491,Capacity Reduction,83,Security Event near Milwaukee — severity MEDIUM. Expected delays of up to 83 minutes.
EE00144,Geopolitical Event,Tariff increase announced,MEDIUM,Oakland,37.7263,-123.2022,2024-10-03T03:56:11,2024-10-06T18:55:44.101043,472,Route Closure,173,Geopolitical Event near Oakland — severity MEDIUM. Expected delays of up to 173 minutes.
EE00145,Labor Strike,Truck drivers work stoppage,MEDIUM,Tucson,31.2694,-111.8703,2026-02-18T21:04:42,2026-02-23T12:33:57.012298,71,Inspection Required,140,Labor Strike near Tucson — severity MEDIUM. Expected delays of up to 140 minutes.
EE00146,Road Closure,Bridge weight restriction,MEDIUM,Los Angeles,34.7102,-118.0655,2024-07-19T05:37:21,2024-07-19T20:50:08.172018,315,Route Closure,92,Road Closure near Los Angeles — severity MEDIUM. Expected delays of up to 92 minutes.
EE00147,Customs Delay,Increased customs inspections,HIGH,Minneapolis,45.395,-93.9131,2025-04-18T02:08:16,2025-04-22T00:14:22.514112,139,Route Closure,427,Customs Delay near Minneapolis — severity HIGH. Expected delays of up to 427 minutes.
EE00148,Public Event,Political rally road closures,MEDIUM,Portland ME,44.1266,-69.7666,2024-07-03T07:52:56,2024-07-07T12:42:30.094238,379,Delay,164,Public Event near Portland ME — severity MEDIUM. Expected delays of up to 164 minutes.
EE00149,Public Event,Political rally road closures,HIGH,Boston,41.8535,-70.3998,2024-05-08T21:38:21,2024-05-09T03:53:28.776721,199,Route Closure,271,Public Event near Boston — severity HIGH. Expected delays of up to 271 minutes.
EE00150,Infrastructure Failure,Bridge structural issue,MEDIUM,Philadelphia,40.0877,-74.5116,2025-10-27T00:59:45,2025-11-01T19:17:14.885912,246,Delay,121,Infrastructure Failure near Philadelphia — severity MEDIUM. Expected delays of up to 121 minutes.
EE00151,Customs Delay,Increased customs inspections,LOW,Birmingham,33.3978,-86.2286,2025-05-31T04:50:50,2025-06-04T13:11:28.099454,79,Delay,35,Customs Delay near Birmingham — severity LOW. Expected delays of up to 35 minutes.
EE00152,Labor Strike,Truck drivers work stoppage,HIGH,Baltimore,39.9194,-76.7274,2024-02-09T10:49:19,2024-02-11T07:28:03.098466,318,Route Closure,418,Labor Strike near Baltimore — severity HIGH. Expected delays of up to 418 minutes.
EE00153,Security Event,Facility lockdown,MEDIUM,Portland,46.3764,-123.4168,2024-07-30T11:07:04,2024-08-06T10:18:09.308659,185,Capacity Reduction,103,Security Event near Portland — severity MEDIUM. Expected delays of up to 103 minutes.
EE00154,Port Disruption,Port congestion surge,MEDIUM,Jackson,32.7071,-90.0695,2024-01-10T17:17:54,2024-01-16T09:58:11.205158,252,Capacity Reduction,67,Port Disruption near Jackson — severity MEDIUM. Expected delays of up to 67 minutes.
EE00155,Customs Delay,Increased customs inspections,MEDIUM,Atlanta,34.4474,-83.926,2024-03-02T05:01:12,2024-03-09T02:28:47.384050,279,Inspection Required,104,Customs Delay near Atlanta — severity MEDIUM. Expected delays of up to 104 minutes.
EE00156,Security Event,Heightened screening,MEDIUM,Cleveland,42.3951,-81.909,2024-03-07T14:29:36,2024-03-07T19:23:13.154643,51,Route Closure,115,Security Event near Cleveland — severity MEDIUM. Expected delays of up to 115 minutes.
EE00157,Labor Strike,Truck drivers work stoppage,LOW,Minneapolis,44.0196,-92.6246,2024-08-30T05:58:53,2024-09-01T02:48:32.776102,92,Capacity Reduction,20,Labor Strike near Minneapolis — severity LOW. Expected delays of up to 20 minutes.
EE00158,Security Event,Security inspection delays,LOW,Birmingham,34.2987,-87.206,2025-04-21T15:52:18,2025-04-27T20:06:29.831288,239,Capacity Reduction,17,Security Event near Birmingham — severity LOW. Expected delays of up to 17 minutes.
EE00159,Public Event,Political rally road closures,MEDIUM,Little Rock,35.7305,-91.3492,2025-08-01T15:56:26,2025-08-06T09:43:47.108235,262,Inspection Required,141,Public Event near Little Rock — severity MEDIUM. Expected delays of up to 141 minutes.
EE00160,Security Event,Heightened screening,MEDIUM,Pittsburgh,39.7417,-79.6458,2024-12-22T15:06:58,2024-12-28T15:49:50.876987,206,Route Closure,103,Security Event near Pittsburgh — severity MEDIUM. Expected delays of up to 103 minutes.
EE00161,Public Event,Political rally road closures,HIGH,Atlanta,33.0114,-84.9162,2024-12-26T12:55:34,2025-01-02T06:22:10.684765,350,Route Closure,306,Public Event near Atlanta — severity HIGH. Expected delays of up to 306 minutes.
EE00162,Public Event,Political rally road closures,MEDIUM,Orlando,28.8384,-80.9437,2024-04-23T00:14:53,2024-04-23T16:19:28.203133,343,Inspection Required,99,Public Event near Orlando — severity MEDIUM. Expected delays of up to 99 minutes.
EE00163,Geopolitical Event,Trade restrictions imposed,MEDIUM,Minneapolis,44.4402,-93.5463,2025-01-02T06:25:23,2025-01-08T21:48:27.004821,317,Capacity Reduction,64,Geopolitical Event near Minneapolis — severity MEDIUM. Expected delays of up to 64 minutes.
EE00164,Security Event,Heightened screening,MEDIUM,Indianapolis,39.5921,-85.2035,2024-07-22T16:48:08,2024-07-28T20:00:06.462829,427,Capacity Reduction,160,Security Event near Indianapolis — severity MEDIUM. Expected delays of up to 160 minutes.
EE00165,Port Disruption,Port congestion surge,LOW,Chicago,42.5768,-86.9063,2024-06-28T18:51:33,2024-07-02T15:51:58.915476,82,Route Closure,15,Port Disruption near Chicago — severity LOW. Expected delays of up to 15 minutes.
EE00166,Labor Strike,Truck drivers work stoppage,LOW,Jackson,32.7048,-89.3732,2025-05-21T09:21:59,2025-05-24T16:10:24.366688,118,Capacity Reduction,26,Labor Strike near Jackson — severity LOW. Expected delays of up to 26 minutes.
EE00167,Geopolitical Event,Border control tightened,LOW,Springfield,36.3958,-92.7631,2025-05-08T00:40:08,2025-05-12T21:20:05.061365,232,Inspection Required,34,Geopolitical Event near Springfield — severity LOW. Expected delays of up to 34 minutes.
EE00168,Road Closure,Bridge weight restriction,MEDIUM,Montgomery,33.0413,-86.163,2024-04-17T13:33:01,2024-04-22T23:29:24.658864,86,Capacity Reduction,60,Road Closure near Montgomery — severity MEDIUM. Expected delays of up to 60 minutes.
EE00169,Road Closure,Bridge weight restriction,LOW,Raleigh,35.6135,-78.4826,2024-11-19T15:37:28,2024-11-23T06:40:50.862389,348,Capacity Reduction,25,Road Closure near Raleigh — severity LOW. Expected delays of up to 25 minutes.
EE00170,Geopolitical Event,Trade restrictions imposed,LOW,El Paso,30.9318,-106.9668,2024-01-09T15:39:13,2024-01-14T04:18:55.612149,253,Route Closure,54,Geopolitical Event near El Paso — severity LOW. Expected delays of up to 54 minutes.
EE00171,Geopolitical Event,Tariff increase announced,HIGH,Pittsburgh,40.8097,-79.765,2025-05-18T06:43:22,2025-05-19T07:59:07.487519,457,Delay,253,Geopolitical Event near Pittsburgh — severity HIGH. Expected delays of up to 253 minutes.
EE00172,Port Disruption,Equipment malfunction at terminal,MEDIUM,Billings,45.793,-108.5302,2025-06-12T01:30:01,2025-06-13T18:47:44.876130,74,Capacity Reduction,158,Port Disruption near Billings — severity MEDIUM. Expected delays of up to 158 minutes.
EE00173,Infrastructure Failure,Bridge structural issue,CRITICAL,Albany,42.7539,-73.7985,2026-01-16T11:25:36,2026-01-20T22:49:03.839447,312,Inspection Required,690,Infrastructure Failure near Albany — severity CRITICAL. Expected delays of up to 690 minutes.
EE00174,Public Event,Political rally road closures,HIGH,Nashville,35.7635,-86.2847,2024-02-22T11:45:23,2024-02-29T07:19:37.957162,191,Inspection Required,363,Public Event near Nashville — severity HIGH. Expected delays of up to 363 minutes.
EE00175,Geopolitical Event,Tariff increase announced,LOW,Albuquerque,34.999,-106.8686,2026-03-21T13:37:33,2026-03-25T07:44:33.324940,497,Inspection Required,14,Geopolitical Event near Albuquerque — severity LOW. Expected delays of up to 14 minutes.
EE00176,Port Disruption,Port congestion surge,MEDIUM,Minneapolis,45.9758,-93.05,2024-11-13T01:04:26,2024-11-15T17:20:08.821120,264,Route Closure,131,Port Disruption near Minneapolis — severity MEDIUM. Expected delays of up to 131 minutes.
EE00177,Security Event,Facility lockdown,HIGH,Des Moines,41.5773,-94.1626,2025-10-23T06:36:22,2025-10-28T22:02:15.313713,122,Delay,431,Security Event near Des Moines — severity HIGH. Expected delays of up to 431 minutes.
EE00178,Infrastructure Failure,Power outage at facility,HIGH,Madison,43.9411,-88.6384,2026-05-13T00:15:28,2026-05-17T11:02:43.356406,236,Inspection Required,471,Infrastructure Failure near Madison — severity HIGH. Expected delays of up to 471 minutes.
EE00179,Geopolitical Event,Tariff increase announced,MEDIUM,Louisville,38.6989,-85.5057,2024-10-09T23:00:29,2024-10-13T01:51:37.612427,444,Route Closure,94,Geopolitical Event near Louisville — severity MEDIUM. Expected delays of up to 94 minutes.
EE00180,Security Event,Heightened screening,LOW,Los Angeles,33.5023,-118.5025,2024-06-04T22:02:30,2024-06-08T05:07:14.921926,194,Route Closure,34,Security Event near Los Angeles — severity LOW. Expected delays of up to 34 minutes.
EE00181,Public Event,Political rally road closures,HIGH,Tampa,28.1837,-83.1102,2025-03-17T00:54:45,2025-03-20T06:40:26.269413,396,Delay,351,Public Event near Tampa — severity HIGH. Expected delays of up to 351 minutes.
EE00182,Infrastructure Failure,Rail track damage,LOW,Newark,41.3889,-74.4342,2025-04-16T02:26:34,2025-04-22T14:04:50.494356,348,Delay,51,Infrastructure Failure near Newark — severity LOW. Expected delays of up to 51 minutes.
EE00183,Port Disruption,Vessel backlog,MEDIUM,San Diego,33.6366,-116.2661,2025-03-17T17:49:11,2025-03-19T18:37:29.149441,232,Capacity Reduction,163,Port Disruption near San Diego — severity MEDIUM. Expected delays of up to 163 minutes.
EE00184,Road Closure,Highway section closed for repairs,LOW,Los Angeles,33.3388,-118.6055,2026-03-18T11:53:04,2026-03-20T03:12:46.205233,389,Delay,55,Road Closure near Los Angeles — severity LOW. Expected delays of up to 55 minutes.
EE00185,Infrastructure Failure,Bridge structural issue,HIGH,Sacramento,39.5078,-121.7451,2026-03-26T05:39:35,2026-03-30T09:01:15.788353,443,Capacity Reduction,293,Infrastructure Failure near Sacramento — severity HIGH. Expected delays of up to 293 minutes.
EE00186,Labor Strike,Port workers strike,MEDIUM,Indianapolis,39.1075,-85.838,2025-08-18T01:47:37,2025-08-23T17:47:54.851060,249,Delay,157,Labor Strike near Indianapolis — severity MEDIUM. Expected delays of up to 157 minutes.
EE00187,Security Event,Heightened screening,HIGH,Sioux Falls,43.0616,-95.9229,2025-08-22T08:37:21,2025-08-26T06:23:39.559356,215,Capacity Reduction,427,Security Event near Sioux Falls — severity HIGH. Expected delays of up to 427 minutes.
EE00188,Customs Delay,System outage at customs,CRITICAL,Detroit,42.3521,-83.2329,2026-02-01T03:59:24,2026-02-06T03:26:01.856882,395,Delay,914,Customs Delay near Detroit — severity CRITICAL. Expected delays of up to 914 minutes.
EE00189,Security Event,Security inspection delays,LOW,Tucson,32.1761,-111.6422,2024-08-11T19:24:27,2024-08-17T05:19:16.276864,105,Inspection Required,39,Security Event near Tucson — severity LOW. Expected delays of up to 39 minutes.
