event_id,event_type,severity,latitude,longitude,affected_radius_km,start_time,end_time,temperature,precipitation,wind_speed,visibility,delay_multiplier,expected_delay_minutes
WE00171,Extreme Heat,MEDIUM,44.952,-82.6137,243,2024-11-08T11:27:18,2024-11-11T01:00:55.463224,22.3,63.9,78.6,1.9,1.72,36
WE00172,Extreme Wind,MEDIUM,41.3649,-88.6923,197,2025-04-29T05:37:32,2025-04-30T23:41:11.590254,27.4,121.9,0.1,6.2,1.77,62
WE00173,Heavy Rain,LOW,37.6033,-97.8811,67,2025-09-11T19:30:39,2025-09-12T15:29:32.313285,26.6,107.5,38.3,8.0,1.24,23
WE00174,Heavy Rain,MEDIUM,35.8479,-109.3773,284,2025-08-03T02:07:31,2025-08-04T12:10:29.580696,43.1,79.9,187.4,0.0,1.79,31
WE00175,Ice,MEDIUM,44.7676,-82.6184,284,2025-11-11T13:33:17,2025-11-12T20:08:19.646361,-12.9,6.9,110.2,0.0,1.51,37
WE00176,Extreme Wind,MEDIUM,39.8997,-79.1342,182,2026-03-15T00:37:33,2026-03-16T15:20:10.545441,7.6,17.9,79.0,0.0,1.86,66
WE00177,Extreme Heat,HIGH,36.6931,-81.2236,406,2025-12-02T08:37:24,2025-12-04T02:15:01.513833,10.2,109.5,77.3,0.0,2.4,135
WE00178,Tornado,CRITICAL,46.3806,-122.7767,721,2024-07-06T23:21:48,2024-07-09T05:40:18.981033,22.4,105.0,52.9,0.0,3.72,298
WE00179,Tornado,MEDIUM,41.7137,-74.9467,141,2025-01-20T02:35:28,2025-01-20T19:56:10.498651,41.1,134.8,92.8,0.6,1.86,36
WE00180,Ice,HIGH,33.9599,-89.7758,489,2024-12-15T01:19:26,2024-12-15T12:51:26.630276,-11.5,13.3,20.9,0.0,2.75,238
WE00181,Extreme Heat,LOW,34.2705,-92.1927,53,2024-04-09T11:03:30,2024-04-11T22:03:30.552463,22.8,104.8,81.4,2.1,1.21,11
WE00182,Thunderstorm,LOW,40.3306,-73.382,138,2025-06-09T04:44:36,2025-06-09T15:24:52.187720,-2.5,61.2,60.4,9.0,1.27,26
WE00183,Extreme Heat,LOW,40.2464,-81.5528,90,2024-02-02T16:12:50,2024-02-04T16:33:58.497094,34.4,134.3,97.6,8.5,1.31,11
WE00184,Hurricane,HIGH,39.1118,-97.0652,249,2026-05-10T11:41:28,2026-05-11T04:50:32.827216,-18.2,27.1,42.2,0.0,2.65,206
WE00185,Hurricane,MEDIUM,35.0478,-124.1443,211,2024-12-23T11:17:56,2024-12-26T08:33:01.819724,23.6,76.5,61.4,1.2,1.5,79
WE00186,Fog,HIGH,34.4486,-78.5262,262,2024-12-08T02:17:57,2024-12-08T10:14:11.407128,44.8,58.1,6.9,0.9,2.8,92
WE00187,Snowstorm,LOW,36.9744,-87.9302,84,2024-01-12T04:05:38,2024-01-14T05:06:55.568631,33.6,198.2,21.4,5.1,1.08,8
WE00188,Extreme Wind,MEDIUM,28.9038,-81.9547,210,2024-04-20T06:48:50,2024-04-21T18:05:45.042237,-5.5,198.8,51.7,3.3,1.87,70
WE00189,Snowstorm,MEDIUM,31.0762,-87.1872,231,2024-04-01T10:58:23,2024-04-03T21:19:45.745128,33.1,159.3,167.9,3.3,1.88,40
WE00190,Tornado,CRITICAL,37.3561,-94.2762,630,2024-12-21T15:34:06,2024-12-22T03:50:05.737632,-3.0,169.2,75.9,1.9,3.19,313
WE00191,Extreme Heat,LOW,37.7428,-107.6661,139,2024-04-14T16:51:58,2024-04-17T03:49:52.577939,42.0,146.5,48.2,4.6,1.03,13
WE00192,Ice,MEDIUM,40.9643,-80.6896,111,2024-02-18T19:09:35,2024-02-20T17:36:15.459499,5.6,149.2,172.1,7.4,1.68,30
WE00193,Extreme Heat,LOW,30.7722,-79.7415,147,2025-05-28T07:16:01,2025-05-30T00:00:56.578731,-17.7,6.9,179.8,3.1,1.38,9
WE00194,Heavy Rain,MEDIUM,40.0475,-83.7934,299,2024-04-20T01:45:12,2024-04-22T03:34:04.750635,11.5,20.6,94.2,5.8,1.66,47
WE00195,Fog,LOW,39.6463,-83.533,142,2026-03-09T17:07:46,2026-03-12T08:42:44.446073,-15.7,20.8,54.2,8.3,1.04,28
WE00196,Snowstorm,LOW,35.9871,-86.9152,85,2025-01-04T17:27:21,2025-01-07T13:33:50.966233,-15.5,123.4,68.1,2.3,1.03,26
WE00197,Heavy Rain,LOW,44.9195,-90.5456,91,2025-03-08T14:23:05,2025-03-11T05:29:28.475914,44.8,28.0,130.4,0.8,1.08,6
WE00198,Thunderstorm,HIGH,32.2307,-88.9722,219,2026-01-24T01:33:51,2026-01-25T21:54:09.443772,-10.9,164.5,76.7,0.0,2.77,171
WE00199,Thunderstorm,LOW,29.5381,-89.2234,142,2024-11-28T19:19:37,2024-12-01T18:24:34.137542,-11.7,129.5,188.9,9.8,1.43,13
WE00200,Extreme Wind,LOW,37.1807,-94.4516,58,2026-04-17T16:05:53,2026-04-19T09:31:17.011909,15.9,177.6,129.0,8.9,1.26,13
WE00201,Tornado,LOW,33.6196,-81.9089,82,2024-07-24T12:56:35,2024-07-26T05:39:33.113569,36.1,50.3,26.6,1.2,1.45,24
WE00202,Extreme Heat,MEDIUM,33.9555,-117.9772,129,2026-06-06T02:01:46,2026-06-07T00:50:49.424837,40.7,17.3,49.4,4.2,1.81,39
WE00203,Hurricane,HIGH,40.6091,-80.8349,359,2026-06-14T02:43:38,2026-06-14T19:22:02.459060,44.4,133.3,171.7,4.3,2.94,107
WE00204,Thunderstorm,HIGH,38.8324,-84.9579,489,2026-01-04T06:27:11,2026-01-04T23:09:09.186472,25.0,37.2,150.5,0.0,2.07,128
WE00205,Extreme Heat,MEDIUM,38.9798,-82.9797,160,2025-01-12T11:35:37,2025-01-14T14:34:12.473359,32.4,163.5,16.5,4.7,1.69,54
WE00206,Heavy Rain,HIGH,43.7913,-86.7168,278,2026-01-04T17:42:33,2026-01-05T18:45:09.415998,32.8,128.2,20.4,0.0,2.97,200
WE00207,Extreme Wind,HIGH,40.9446,-74.889,461,2025-09-24T08:17:43,2025-09-25T21:29:59.137036,15.3,70.3,122.8,0.5,2.37,116
WE00208,Extreme Heat,MEDIUM,36.6828,-88.9081,108,2024-10-22T18:59:46,2024-10-23T11:32:09.151139,17.8,78.6,120.9,1.0,1.93,36
WE00209,Ice,MEDIUM,36.3643,-83.6065,172,2024-05-26T12:43:14,2024-05-27T21:41:03.920661,11.5,175.1,138.6,3.7,1.96,48
WE00210,Extreme Heat,CRITICAL,46.2168,-118.4239,777,2024-05-30T13:50:33,2024-05-31T09:36:43.515216,-11.5,175.0,139.7,1.5,3.0,593
WE00211,Fog,LOW,43.8743,-88.4007,136,2025-10-31T14:45:10,2025-11-01T03:13:38.987720,19.4,124.0,121.8,5.8,1.35,13
WE00212,Extreme Heat,CRITICAL,34.0265,-86.0564,600,2025-07-04T09:10:14,2025-07-05T12:20:42.834351,-3.9,138.6,97.4,0.0,4.87,408
WE00213,Tornado,LOW,44.6778,-71.5472,96,2025-10-20T00:09:20,2025-10-21T13:03:03.364255,4.2,194.0,41.4,5.3,1.08,21
WE00214,Thunderstorm,HIGH,29.9761,-98.2711,338,2025-09-30T15:00:13,2025-10-01T16:13:38.164486,17.5,40.5,53.7,0.0,2.9,166
WE00215,Fog,LOW,44.1363,-69.9985,114,2025-12-26T11:56:29,2025-12-28T03:27:43.534951,15.8,106.3,49.1,7.8,1.19,20
WE00216,Thunderstorm,CRITICAL,30.5585,-80.9791,329,2024-03-25T03:38:53,2024-03-26T22:12:46.754571,-17.7,188.5,131.4,0.0,4.01,358
WE00217,Tornado,LOW,33.9772,-118.3609,136,2024-06-01T21:17:03,2024-06-03T17:17:24.216578,-7.3,100.4,136.4,7.3,1.03,15
WE00218,Extreme Heat,LOW,43.7521,-72.0779,83,2024-04-04T03:48:15,2024-04-06T08:23:50.506130,0.2,181.8,30.2,4.3,1.07,20
WE00219,Extreme Wind,LOW,38.6679,-95.3408,101,2025-09-17T10:48:33,2025-09-19T21:32:06.457591,-10.4,24.4,8.0,6.3,1.3,17
WE00220,Ice,MEDIUM,40.7377,-73.833,225,2025-06-11T02:07:04,2025-06-12T20:26:03.126260,35.5,33.3,77.9,2.0,1.84,31
WE00221,Hurricane,MEDIUM,43.5561,-79.5429,202,2024-06-18T17:50:41,2024-06-20T07:10:57.242012,-6.4,37.9,180.4,0.0,1.62,48
WE00222,Hurricane,HIGH,27.549,-82.7896,411,2025-01-21T06:34:48,2025-01-23T14:27:47.575066,-0.6,53.7,157.7,3.0,2.06,168
WE00223,Snowstorm,CRITICAL,37.334,-124.2296,360,2024-10-24T14:59:44,2024-10-27T01:03:59.400534,17.4,139.8,19.4,0.0,3.38,434
WE00224,Fog,MEDIUM,43.587,-98.2172,264,2024-10-22T11:30:07,2024-10-25T11:03:03.204468,2.5,16.2,53.3,5.8,1.55,33
WE00225,Snowstorm,MEDIUM,44.6861,-80.0811,174,2026-04-13T02:10:55,2026-04-14T04:26:14.646503,42.2,138.3,27.2,2.5,1.53,40
WE00226,Extreme Wind,LOW,39.9397,-89.2096,99,2025-11-27T21:31:31,2025-11-30T09:45:37.223746,19.3,130.9,92.5,0.4,1.14,13
WE00227,Extreme Heat,LOW,40.4647,-73.332,113,2024-08-05T18:22:29,2024-08-06T23:14:09.663008,21.4,115.7,10.3,9.8,1.18,8
WE00228,Extreme Wind,MEDIUM,43.8153,-70.4549,238,2025-10-17T08:53:15,2025-10-19T04:58:06.620322,12.4,121.1,174.1,2.8,1.91,48
WE00229,Thunderstorm,LOW,37.5921,-81.8675,146,2024-10-12T00:55:47,2024-10-13T10:27:25.317135,20.8,138.2,166.0,9.1,1.41,6
WE00230,Hurricane,LOW,43.8794,-92.6156,53,2025-03-08T16:54:56,2025-03-11T01:17:32.294303,31.7,94.1,104.9,2.8,1.4,8
WE00231,Heavy Rain,LOW,38.8687,-78.7025,114,2025-12-19T16:01:28,2025-12-22T10:43:08.451876,26.1,188.7,60.1,0.3,1.24,15
WE00232,Fog,HIGH,45.1288,-86.8504,419,2025-01-23T01:27:33,2025-01-24T06:01:09.248665,-12.5,123.1,73.4,0.0,2.25,97
WE00233,Ice,MEDIUM,41.8433,-105.9152,151,2024-04-27T02:33:08,2024-04-27T10:44:09.171974,-13.1,194.0,176.8,1.1,1.65,49
WE00234,Snowstorm,CRITICAL,43.3558,-69.2089,779,2025-11-19T09:06:41,2025-11-20T23:39:27.541409,-4.5,12.6,66.0,0.0,4.13,328
WE00235,Heavy Rain,HIGH,43.5371,-89.4028,236,2026-05-04T21:36:53,2026-05-05T03:50:28.027261,-17.6,71.8,43.4,0.0,2.82,138
WE00236,Extreme Heat,HIGH,39.4944,-82.5352,206,2024-06-01T02:18:07,2024-06-02T00:01:32.781658,42.4,139.7,121.6,0.0,2.45,234
WE00237,Extreme Heat,LOW,40.35,-83.1528,87,2024-03-19T14:04:10,2024-03-22T12:08:31.164147,-10.2,1.2,144.7,5.2,1.27,23
WE00238,Fog,MEDIUM,50.444,-123.0432,128,2026-04-19T18:34:44,2026-04-20T14:57:17.357621,35.0,163.7,149.5,7.6,1.59,83
WE00239,Snowstorm,CRITICAL,40.7007,-84.8473,422,2024-01-23T22:12:45,2024-01-26T15:00:46.021045,-17.6,192.9,58.3,0.0,3.91,348
WE00240,Extreme Heat,CRITICAL,40.827,-76.031,671,2024-05-24T21:05:17,2024-05-26T14:53:38.397496,17.3,95.6,191.1,0.0,4.91,578
WE00241,Ice,CRITICAL,41.1509,-95.3433,527,2025-01-02T04:51:58,2025-01-04T06:01:03.926740,10.6,176.8,160.4,0.0,3.45,508
WE00242,Thunderstorm,HIGH,34.3226,-111.9225,271,2024-09-15T08:31:39,2024-09-17T19:24:12.019021,-13.3,10.8,193.7,0.0,2.17,153
WE00243,Ice,HIGH,40.6928,-68.6034,272,2025-09-23T08:12:51,2025-09-25T01:20:09.512627,26.1,49.7,143.9,0.0,2.78,205
WE00244,Tornado,HIGH,34.408,-82.8202,448,2026-01-24T10:00:48,2026-01-26T14:21:59.692452,10.6,52.3,26.1,4.7,2.51,224
WE00245,Thunderstorm,CRITICAL,42.5175,-72.2287,436,2026-01-17T18:20:33,2026-01-18T23:02:06.780786,23.0,139.7,101.1,1.2,4.37,366
WE00246,Ice,MEDIUM,35.932,-91.5398,248,2024-11-28T01:04:36,2024-11-28T17:29:36.004616,32.0,112.8,58.0,7.8,1.74,73
WE00247,Ice,MEDIUM,38.9684,-77.9251,208,2025-09-14T23:51:56,2025-09-16T23:48:27.103262,5.8,93.4,84.6,0.0,1.72,75
WE00248,Snowstorm,LOW,34.9449,-116.2952,149,2024-04-01T02:05:10,2024-04-01T09:19:33.935923,-6.0,90.1,56.9,1.1,1.23,19
WE00249,Fog,MEDIUM,41.3295,-102.1505,275,2024-09-12T18:07:00,2024-09-15T16:00:16.707808,-17.4,31.4,3.7,1.8,1.9,34
WE00250,Ice,LOW,39.7418,-83.6368,114,2025-08-11T17:08:31,2025-08-13T20:40:33.874425,35.1,159.2,84.9,0.1,1.39,17
WE00251,Extreme Wind,MEDIUM,38.588,-113.2938,175,2024-01-04T08:21:29,2024-01-05T03:55:37.448147,5.7,2.4,39.2,0.0,1.95,84
WE00252,Heavy Rain,MEDIUM,38.8206,-94.2091,261,2025-08-29T11:58:41,2025-08-31T17:13:40.626151,-12.6,122.4,180.0,4.4,1.94,45
WE00253,Tornado,MEDIUM,39.8461,-95.4657,268,2025-02-15T23:29:11,2025-02-17T20:08:02.646185,32.2,35.4,58.2,2.4,1.89,54
WE00254,Extreme Wind,MEDIUM,41.5281,-91.9826,275,2025-12-07T19:56:29,2025-12-08T14:10:01.914666,-12.8,185.1,141.7,3.7,1.77,65
WE00255,Snowstorm,MEDIUM,37.0225,-87.0634,105,2025-03-19T02:51:43,2025-03-20T19:14:23.465314,28.8,148.9,109.1,4.8,1.65,75
WE00256,Heavy Rain,MEDIUM,30.4921,-97.3062,282,2025-10-19T02:51:43,2025-10-21T17:01:09.229419,39.9,57.0,42.1,6.9,1.53,56
WE00257,Extreme Heat,CRITICAL,27.5611,-95.9793,453,2026-05-13T08:32:41,2026-05-14T07:53:08.554669,17.9,98.5,146.8,0.0,3.62,290
WE00258,Hurricane,MEDIUM,31.9775,-96.7629,169,2026-01-26T00:25:31,2026-01-26T19:27:55.487649,13.5,159.5,179.6,7.4,1.82,72
WE00259,Fog,LOW,40.5315,-81.203,97,2024-08-28T11:14:38,2024-08-29T14:19:02.447862,-16.0,135.8,157.1,4.0,1.18,9
WE00260,Ice,CRITICAL,39.8022,-73.8491,604,2024-10-21T23:54:20,2024-10-24T16:03:13.507381,14.6,78.6,79.9,0.0,3.96,436
WE00261,Snowstorm,LOW,33.3872,-90.7776,98,2025-04-05T22:04:10,2025-04-06T11:05:44.338353,28.6,171.0,146.5,1.3,1.16,12
WE00262,Snowstorm,MEDIUM,33.4715,-86.2819,178,2024-12-04T04:28:39,2024-12-05T05:44:26.933472,35.8,183.5,161.3,0.0,1.57,34
WE00263,Fog,MEDIUM,30.7134,-87.5978,102,2024-03-31T20:24:54,2024-04-01T02:50:04.548336,7.1,128.0,161.9,0.0,1.86,34
WE00264,Extreme Heat,LOW,38.4074,-81.2331,94,2026-06-18T17:24:22,2026-06-21T01:37:17.663001,5.9,160.9,98.8,8.1,1.47,25
WE00265,Heavy Rain,MEDIUM,40.8555,-120.8219,164,2026-04-22T06:30:08,2026-04-23T19:26:20.746294,28.7,133.4,177.6,6.2,1.87,40
WE00266,Hurricane,HIGH,25.8418,-82.2552,374,2024-04-04T16:39:46,2024-04-06T00:00:31.190194,35.2,106.9,123.4,4.1,2.64,223
WE00267,Ice,LOW,32.5299,-92.8375,136,2025-05-02T04:02:05,2025-05-03T14:16:09.792635,32.4,45.9,122.2,8.9,1.3,18
WE00268,Extreme Heat,MEDIUM,34.8357,-80.2678,204,2024-03-29T19:16:33,2024-03-30T12:41:53.498336,38.5,105.6,72.1,6.0,1.72,56
WE00269,Fog,LOW,29.5718,-91.0111,67,2024-03-18T21:26:30,2024-03-20T08:44:46.517954,31.6,166.8,98.1,8.9,1.08,13
WE00270,Tornado,LOW,46.0094,-114.5025,149,2026-06-26T11:43:09,2026-06-28T08:36:44.301022,-11.6,148.7,8.6,8.6,1.39,18
WE00271,Snowstorm,MEDIUM,29.9017,-109.4405,129,2026-01-10T15:57:51,2026-01-11T09:42:32.849498,28.6,54.9,192.4,6.5,1.71,73
WE00272,Extreme Heat,HIGH,34.8406,-96.055,389,2026-02-20T03:37:15,2026-02-22T12:14:21.614783,-10.4,38.7,29.3,3.6,2.47,131
WE00273,Extreme Wind,MEDIUM,29.9409,-107.7995,192,2026-04-05T01:49:03,2026-04-07T12:38:36.635895,-19.5,70.4,2.3,0.0,1.7,57
WE00274,Tornado,MEDIUM,39.0706,-81.4616,152,2024-09-01T13:31:03,2024-09-04T04:02:27.700216,11.5,62.3,47.8,2.0,1.95,47
WE00275,Heavy Rain,MEDIUM,38.1902,-120.2773,124,2024-03-29T08:37:27,2024-03-31T18:17:56.552840,29.6,23.5,89.2,0.0,1.97,64
WE00276,Tornado,MEDIUM,38.1674,-96.107,180,2026-02-27T21:13:07,2026-03-01T07:34:02.384555,-5.5,33.2,79.6,5.7,1.58,76
WE00277,Hurricane,MEDIUM,30.9873,-115.3507,206,2024-05-04T10:46:18,2024-05-07T05:23:19.138769,-1.6,169.8,169.2,5.1,1.71,52
WE00278,Fog,MEDIUM,41.7055,-84.0006,136,2024-10-15T16:03:24,2024-10-16T17:12:41.308228,23.9,43.7,142.8,3.2,1.69,58
WE00279,Thunderstorm,LOW,40.5754,-86.5491,128,2024-04-16T10:39:37,2024-04-16T22:11:20.539731,44.5,122.3,4.4,1.6,1.45,22
WE00280,Hurricane,HIGH,41.2087,-78.6673,462,2024-04-15T13:45:52,2024-04-18T06:01:07.691804,-11.1,67.8,92.1,0.0,2.24,198
WE00281,Ice,MEDIUM,40.6029,-80.5364,137,2024-12-31T09:02:12,2025-01-01T05:35:31.030685,-0.1,137.4,10.3,0.0,1.64,43
WE00282,Snowstorm,HIGH,31.839,-116.4961,231,2025-09-19T05:50:37,2025-09-20T13:52:37.645795,15.7,58.7,10.4,0.0,2.11,222
WE00283,Thunderstorm,HIGH,35.4199,-87.6403,309,2024-07-05T05:41:48,2024-07-05T13:52:53.029767,42.2,186.3,53.6,0.0,2.76,166
WE00284,Thunderstorm,MEDIUM,25.8722,-79.9589,271,2026-06-03T23:02:19,2026-06-04T16:17:51.294116,29.5,170.3,80.3,7.4,1.58,69
WE00285,Snowstorm,LOW,35.1615,-123.2707,133,2025-01-17T11:34:24,2025-01-18T05:33:59.478808,29.3,170.4,183.0,7.5,1.13,18
WE00286,Ice,LOW,34.0504,-119.7891,63,2026-06-18T07:40:00,2026-06-19T05:27:00.446717,-5.6,106.5,159.8,2.2,1.34,9
WE00287,Snowstorm,LOW,34.1146,-119.5902,126,2024-03-02T17:40:35,2024-03-04T01:17:06.154484,15.6,46.7,136.3,4.5,1.31,12
WE00288,Hurricane,LOW,40.0505,-84.7928,56,2024-05-07T08:33:46,2024-05-08T23:14:45.952809,-7.6,117.9,3.5,6.9,1.47,8
WE00289,Thunderstorm,HIGH,42.1554,-97.0135,359,2025-10-13T05:50:15,2025-10-14T02:05:08.830488,0.1,46.8,63.8,0.0,2.32,154
WE00290,Extreme Heat,LOW,36.2515,-82.0872,135,2026-06-25T16:52:48,2026-06-27T09:44:26.711914,-15.8,89.3,54.5,5.8,1.29,8
WE00291,Fog,LOW,41.7696,-73.556,115,2026-05-28T01:11:13,2026-05-28T21:54:23.793856,-19.5,88.7,126.9,3.7,1.14,9
WE00292,Extreme Wind,MEDIUM,43.3681,-93.8651,251,2026-03-23T02:45:08,2026-03-24T19:21:10.431183,42.2,160.6,29.6,2.4,1.75,65
WE00293,Hurricane,LOW,42.8671,-110.7484,73,2025-05-06T11:07:21,2025-05-07T16:57:57.091234,19.7,93.6,116.4,1.5,1.07,19
WE00294,Fog,HIGH,24.7754,-78.3349,358,2025-02-09T02:02:59,2025-02-11T14:04:07.647517,-4.7,119.2,160.2,3.9,2.69,220
WE00295,Fog,LOW,44.1914,-80.1267,134,2024-11-13T07:20:05,2024-11-16T03:56:06.293319,-5.1,180.0,24.9,5.8,1.38,14
WE00296,Extreme Heat,CRITICAL,34.3423,-95.6748,502,2025-05-03T01:37:24,2025-05-03T06:04:45.795376,-13.3,117.5,158.6,0.0,4.2,347
WE00297,Tornado,LOW,40.4426,-82.7208,96,2025-01-05T18:51:26,2025-01-05T22:40:51.503772,12.9,81.9,131.5,8.4,1.11,15
WE00298,Fog,LOW,34.7651,-81.0095,72,2025-02-16T14:49:36,2025-02-17T10:12:30.496624,-0.3,75.7,95.3,8.1,1.43,18
WE00299,Tornado,LOW,29.0776,-89.0492,142,2025-09-06T19:57:57,2025-09-09T06:14:45.492492,-16.7,169.0,158.6,0.5,1.34,14
WE00300,Snowstorm,MEDIUM,38.1291,-84.0664,154,2024-07-22T07:29:45,2024-07-24T22:11:22.214695,26.8,127.0,74.4,0.0,1.99,72
WE00301,Snowstorm,HIGH,35.591,-120.231,402,2025-04-11T00:42:06,2025-04-13T13:23:01.332250,37.9,5.9,195.1,2.9,2.08,232
WE00302,Hurricane,MEDIUM,38.5841,-120.5235,291,2025-12-11T06:34:03,2025-12-12T14:08:48.097949,31.7,66.4,89.3,0.7,1.7,83
WE00303,Hurricane,LOW,47.2254,-108.1527,97,2025-05-06T03:56:24,2025-05-07T06:12:35.201974,-7.7,146.6,138.5,1.8,1.31,28
WE00304,Thunderstorm,LOW,38.0987,-86.5897,80,2024-04-22T16:36:12,2024-04-24T08:07:49.336965,20.8,153.1,139.4,0.2,1.11,10
WE00305,Thunderstorm,HIGH,50.2871,-119.547,347,2024-01-15T11:18:19,2024-01-15T18:59:59.857827,10.8,188.1,179.1,1.8,2.86,171
WE00306,Tornado,CRITICAL,40.827,-94.1674,751,2025-12-12T22:07:21,2025-12-14T16:46:00.992536,-11.9,30.0,124.4,1.5,4.27,583
WE00307,Tornado,MEDIUM,38.0261,-78.3543,180,2026-05-24T13:55:27,2026-05-24T20:35:57.528916,-17.2,24.7,59.7,3.5,1.7,56
WE00308,Fog,MEDIUM,37.8181,-87.5886,225,2024-06-04T07:34:16,2024-06-05T14:56:21.978894,-7.4,161.4,147.5,5.9,1.92,41
WE00309,Heavy Rain,MEDIUM,40.3814,-81.2769,240,2024-04-23T19:21:27,2024-04-24T17:53:02.711854,34.7,166.0,97.3,4.2,1.95,44
WE00310,Ice,LOW,45.486,-95.0347,111,2026-04-15T04:27:48,2026-04-16T05:43:32.877062,25.2,93.5,156.5,3.6,1.26,12
WE00311,Snowstorm,MEDIUM,33.0771,-81.1635,164,2024-11-27T02:58:07,2024-11-28T23:47:46.449034,26.3,155.0,7.1,0.7,1.5,48
WE00312,Extreme Heat,MEDIUM,34.1519,-87.5237,161,2026-02-24T20:44:54,2026-02-26T10:37:50.761889,37.9,61.2,193.3,4.6,1.74,83
WE00313,Fog,MEDIUM,31.9596,-89.9044,174,2025-02-15T23:23:17,2025-02-16T19:27:56.644470,-16.3,39.9,70.6,0.0,1.54,36
WE00314,Ice,LOW,44.9573,-90.5987,64,2024-07-24T18:20:19,2024-07-26T23:08:44.034258,44.0,23.1,163.3,5.0,1.07,29
WE00315,Heavy Rain,LOW,35.3404,-86.3489,68,2025-06-26T03:59:32,2025-06-27T14:35:44.815092,0.9,170.4,172.9,0.9,1.46,28
WE00316,Extreme Wind,MEDIUM,37.8203,-84.8075,186,2024-04-16T20:43:33,2024-04-16T23:27:04.007443,18.2,36.8,53.4,0.2,1.66,47
WE00317,Snowstorm,MEDIUM,43.4835,-74.8562,294,2025-01-14T11:34:59,2025-01-15T00:26:24.379887,-5.7,158.6,79.7,0.3,1.61,63
WE00318,Hurricane,LOW,37.904,-74.3304,140,2025-07-28T00:58:06,2025-07-28T15:33:47.098173,9.3,161.7,148.1,1.3,1.01,11
WE00319,Thunderstorm,MEDIUM,31.5789,-86.6143,155,2025-03-18T17:06:00,2025-03-19T11:26:20.427978,34.9,76.7,46.7,0.0,1.67,73
WE00320,Extreme Wind,HIGH,41.782,-116.3163,300,2024-09-02T01:13:41,2024-09-02T08:06:22.013334,44.3,15.9,95.0,0.0,2.44,157
WE00321,Fog,MEDIUM,25.4919,-80.6141,202,2025-11-11T16:42:17,2025-11-14T00:52:39.429733,36.4,92.3,110.9,0.0,1.83,44
WE00322,Fog,LOW,37.8374,-94.8776,98,2026-04-23T20:38:00,2026-04-26T19:30:13.067569,-11.7,17.3,57.9,3.0,1.02,25
WE00323,Thunderstorm,HIGH,41.9067,-97.5384,365,2025-04-14T22:39:23,2025-04-15T22:33:37.616229,-2.3,175.6,37.3,4.7,2.81,97
WE00324,Extreme Wind,HIGH,31.4678,-90.3954,466,2026-04-01T16:20:18,2026-04-04T00:08:02.757415,13.8,121.0,135.7,3.3,2.61,236
WE00325,Fog,LOW,39.3774,-85.5663,148,2024-01-13T03:39:59,2024-01-14T00:48:50.299321,21.8,59.6,187.5,5.5,1.28,10
WE00326,Extreme Wind,MEDIUM,37.8585,-95.0111,250,2026-05-11T13:04:18,2026-05-13T20:09:05.555361,11.3,54.0,182.9,7.2,1.61,63
WE00327,Extreme Heat,LOW,38.6804,-79.2791,141,2025-04-10T01:38:55,2025-04-11T12:50:31.115416,22.6,64.9,96.7,9.5,1.45,20
WE00328,Snowstorm,LOW,38.8699,-110.932,116,2024-06-09T21:59:04,2024-06-11T17:45:27.966725,24.6,29.2,56.5,7.1,1.03,11
WE00329,Fog,LOW,34.7485,-105.9255,127,2024-07-27T14:44:08,2024-07-28T18:47:09.134387,19.9,162.3,115.5,3.4,1.24,13
WE00330,Snowstorm,LOW,42.5767,-72.1259,126,2025-02-14T20:00:15,2025-02-17T16:54:29.306255,2.0,89.4,98.4,4.2,1.37,27
WE00331,Ice,CRITICAL,45.681,-87.9396,654,2024-06-28T07:29:33,2024-06-28T12:33:51.077074,36.4,36.2,7.8,0.0,3.76,419
WE00332,Extreme Wind,MEDIUM,37.1717,-87.2141,232,2024-06-15T06:35:25,2024-06-17T07:40:49.165543,-8.1,116.3,56.9,2.2,1.97,53
WE00333,Hurricane,HIGH,41.0002,-93.2016,269,2026-05-09T09:40:20,2026-05-10T17:20:13.787094,-15.8,14.9,0.8,0.1,2.52,221
WE00334,Heavy Rain,MEDIUM,32.8466,-79.9286,180,2024-08-29T11:31:05,2024-08-29T16:32:22.112331,30.2,132.8,81.4,6.0,1.92,47
WE00335,Tornado,LOW,42.476,-83.967,120,2025-02-27T01:52:38,2025-02-28T00:17:28.625997,4.7,195.0,181.1,3.9,1.41,17
WE00336,Ice,CRITICAL,31.0279,-98.3736,453,2025-03-13T16:38:06,2025-03-15T14:32:44.858794,4.9,6.6,166.0,0.0,3.95,325
WE00337,Tornado,CRITICAL,36.3237,-83.3024,353,2024-11-23T04:50:33,2024-11-25T08:56:16.352732,3.5,40.5,37.5,0.0,4.04,361
WE00338,Fog,LOW,37.0746,-90.8304,70,2025-06-16T15:30:13,2025-06-16T22:48:17.481391,40.1,6.7,179.0,8.5,1.05,14
WE00339,Ice,HIGH,27.0393,-82.4927,417,2024-11-12T06:39:28,2024-11-12T15:49:27.284169,0.4,23.0,60.4,4.5,2.66,158
WE00340,Snowstorm,CRITICAL,39.3972,-82.4155,448,2025-02-14T02:01:59,2025-02-14T18:55:25.011792,-12.8,82.8,80.5,0.0,3.03,525
WE00341,Hurricane,HIGH,44.2936,-97.9949,428,2026-02-24T03:00:55,2026-02-25T00:25:04.746467,26.1,85.3,72.1,0.0,2.67,106
