event_id,location_id,location_type,timestamp,congestion_score,processing_capacity,current_load,queue_length,average_processing_time,delay_minutes
CE00299,LOC056,Warehouse,2024-09-15T16:52:48,0.63,3011,2845,0,30.0,0
CE00300,LOC032,Distribution Center,2026-04-12T16:01:00,0.88,1584,2101,437,63.1,29
CE00301,LOC073,Sort Facility,2024-11-16T07:43:25,0.51,3536,2721,0,30.0,0
CE00302,LOC040,Distribution Center,2024-06-20T08:51:51,0.39,2337,1380,0,30.0,0
CE00303,LOC049,Port,2025-05-27T03:31:01,0.71,1833,1946,91,36.0,5
CE00304,LOC011,Warehouse,2024-07-19T17:29:48,1.0,2988,4519,2420,127.2,46
CE00305,LOC065,Airport,2026-04-18T11:59:02,0.28,1748,733,0,30.0,0
CE00306,LOC039,Warehouse,2024-01-31T22:40:05,0.31,1629,752,0,30.0,0
CE00307,LOC009,Sort Facility,2024-02-02T19:19:28,0.63,3105,2927,0,30.0,0
CE00308,LOC006,Sort Facility,2025-08-12T01:09:29,0.31,4943,2305,0,30.0,0
CE00309,LOC074,Warehouse,2024-05-20T04:51:53,0.3,325,144,0,30.0,0
CE00310,LOC059,Distribution Center,2025-06-01T17:52:48,0.59,4161,3704,0,30.0,0
CE00311,LOC069,Port,2025-07-01T21:37:57,0.31,4167,1946,0,30.0,0
CE00312,LOC006,Sort Facility,2026-05-08T21:23:22,0.52,4943,3848,0,30.0,0
CE00313,LOC056,Warehouse,2024-04-08T14:08:18,0.52,3011,2350,0,30.0,0
CE00314,LOC011,Warehouse,2024-03-17T10:52:33,1.0,2988,4656,976,69.2,50
CE00315,LOC039,Warehouse,2026-03-16T16:38:10,0.32,1629,785,0,30.0,0
CE00316,LOC061,Airport,2024-11-22T22:38:38,1.0,2149,3565,2522,170.8,59
CE00317,LOC057,Distribution Center,2025-07-16T11:58:57,0.69,2059,2123,78,34.5,2
CE00318,LOC059,Distribution Center,2026-04-11T19:52:04,0.71,4161,4454,320,39.2,6
CE00319,LOC046,Last Mile Facility,2024-11-04T06:22:20,0.63,1736,1630,0,30.0,0
CE00320,LOC009,Sort Facility,2024-08-31T21:07:11,0.29,3105,1339,0,30.0,0
CE00321,LOC020,Last Mile Facility,2026-04-12T04:17:57,1.0,1116,1947,457,79.1,67
CE00322,LOC015,Last Mile Facility,2025-09-06T10:17:19,0.6,3252,2916,0,30.0,0
CE00323,LOC027,Distribution Center,2024-12-22T06:12:31,0.96,300,434,105,72.0,40
CE00324,LOC040,Distribution Center,2025-03-26T18:58:24,0.31,2337,1104,0,30.0,0
CE00325,LOC025,Warehouse,2024-09-07T17:35:01,0.94,491,694,245,89.9,37
CE00326,LOC004,Warehouse,2025-08-03T19:15:17,0.68,869,881,10,31.4,1
CE00327,LOC044,Warehouse,2025-05-29T23:17:40,0.81,3843,4644,1209,67.8,18
CE00328,LOC025,Warehouse,2025-10-04T04:29:35,0.93,491,688,224,84.7,36
CE00329,LOC048,Sort Facility,2024-11-30T22:42:48,0.81,3574,4330,1075,66.1,19
CE00330,LOC037,Distribution Center,2026-05-08T23:30:49,0.83,2793,3491,874,67.6,22
CE00331,LOC013,Hub,2025-01-21T08:20:51,0.75,2712,3050,551,54.4,11
CE00332,LOC047,Distribution Center,2024-01-22T04:34:09,0.64,4197,4052,0,30.0,0
CE00333,LOC021,Port,2024-02-26T00:58:20,0.46,437,303,0,30.0,0
CE00334,LOC041,Distribution Center,2024-02-01T02:42:42,0.61,4129,3768,0,30.0,0
CE00335,LOC023,Port,2026-03-28T23:24:27,0.6,2668,2386,0,30.0,0
CE00336,LOC003,Warehouse,2024-06-08T06:14:59,0.6,3544,3197,0,30.0,0
CE00337,LOC040,Distribution Center,2026-02-18T01:14:59,0.28,2337,998,0,30.0,0
CE00338,LOC012,Airport,2025-09-10T04:10:54,0.39,2463,1428,0,30.0,0
CE00339,LOC052,Hub,2026-01-23T06:22:49,0.39,2030,1179,0,30.0,0
CE00340,LOC038,Airport,2024-03-06T16:30:19,0.64,1463,1398,0,30.0,0
CE00341,LOC018,Hub,2024-08-31T19:21:09,0.97,261,380,122,86.1,41
CE00342,LOC038,Airport,2025-03-15T18:20:59,0.67,1463,1480,14,31.1,1
CE00343,LOC023,Port,2025-04-13T07:29:00,1.0,2668,4019,2322,134.4,45
CE00344,LOC034,Port,2024-02-07T15:53:43,0.78,1778,2091,558,67.7,15
CE00345,LOC058,Hub,2024-12-23T07:13:00,0.36,4836,2577,0,30.0,0
CE00346,LOC065,Airport,2025-01-19T04:20:17,0.49,1748,1280,0,30.0,0
CE00347,LOC073,Sort Facility,2024-02-22T11:20:08,0.78,3536,4131,727,54.7,15
CE00348,LOC011,Warehouse,2025-02-27T05:58:46,0.46,2988,2069,0,30.0,0
CE00349,LOC074,Warehouse,2024-07-11T01:44:19,1.0,325,496,187,99.0,47
CE00350,LOC020,Last Mile Facility,2025-08-09T23:31:12,1.0,1116,1961,1380,178.4,68
CE00351,LOC008,Airport,2025-09-14T13:04:40,0.73,1075,1183,195,51.8,9
CE00352,LOC064,Warehouse,2024-07-22T19:14:11,0.36,3291,1770,0,30.0,0
CE00353,LOC022,Hub,2025-02-23T10:16:46,0.65,479,464,0,30.0,0
CE00354,LOC026,Distribution Center,2024-05-11T21:55:17,1.0,3661,6279,4177,166.9,64
CE00355,LOC038,Airport,2024-04-28T21:08:11,0.52,1463,1150,0,30.0,0
CE00356,LOC073,Sort Facility,2024-04-24T18:49:40,0.66,3536,3477,0,30.0,0
CE00357,LOC051,Last Mile Facility,2026-02-22T17:29:00,1.0,2427,3912,1613,109.8,55
CE00358,LOC056,Warehouse,2025-10-07T06:29:23,0.39,3011,1758,0,30.0,0
CE00359,LOC006,Sort Facility,2024-02-01T07:24:08,0.74,4943,5498,489,41.9,10
CE00360,LOC051,Last Mile Facility,2024-01-23T21:36:48,0.91,2427,3322,904,74.7,33
CE00361,LOC005,Sort Facility,2026-04-21T11:57:48,0.99,1284,1914,1188,141.0,44
CE00362,LOC033,Last Mile Facility,2024-08-23T21:17:14,1.0,4291,6754,1970,85.1,51
CE00363,LOC037,Distribution Center,2024-05-28T10:36:39,0.94,2793,3921,1508,94.8,36
CE00364,LOC059,Distribution Center,2025-08-30T14:09:21,0.99,4161,6162,3551,132.4,43
CE00365,LOC029,Port,2024-10-28T19:26:07,1.0,2831,4516,2009,115.2,53
CE00366,LOC025,Warehouse,2025-04-29T23:16:32,0.93,491,685,338,112.6,35
CE00367,LOC029,Port,2025-05-17T21:24:26,0.49,2831,2063,0,30.0,0
CE00368,LOC028,Hub,2025-10-22T10:50:30,1.0,4698,7219,3998,132.1,48
CE00369,LOC018,Hub,2026-03-06T22:00:08,0.99,261,389,254,146.8,44
CE00370,LOC039,Warehouse,2024-02-06T09:36:23,0.63,1629,1534,0,30.0,0
CE00371,LOC025,Warehouse,2025-04-14T09:07:00,0.3,491,224,0,30.0,0
CE00372,LOC059,Distribution Center,2025-03-01T17:18:53,0.92,4161,5769,2530,103.0,34
CE00373,LOC017,Hub,2025-12-13T21:14:32,0.79,1600,1890,441,63.1,16
CE00374,LOC012,Airport,2024-11-10T19:57:43,0.79,2463,2936,801,69.0,17
CE00375,LOC032,Distribution Center,2024-06-03T20:18:38,0.83,1584,1964,750,86.8,21
CE00376,LOC066,Sort Facility,2025-02-14T12:41:52,0.85,3283,4168,987,66.1,24
CE00377,LOC015,Last Mile Facility,2026-06-14T02:20:13,0.55,3252,2701,0,30.0,0
CE00378,LOC007,Warehouse,2026-01-02T07:04:44,1.0,2658,4166,2863,159.3,51
CE00379,LOC025,Warehouse,2025-08-07T23:56:49,0.74,491,544,85,50.8,9
CE00380,LOC036,Airport,2025-03-28T10:09:50,0.4,2829,1718,0,30.0,0
CE00381,LOC044,Warehouse,2025-10-29T06:12:34,0.36,3843,2080,0,30.0,0
CE00382,LOC015,Last Mile Facility,2024-05-24T13:37:03,0.78,3252,3794,913,63.7,15
CE00383,LOC055,Airport,2024-12-11T06:11:26,0.62,1469,1367,0,30.0,0
CE00384,LOC052,Hub,2025-09-23T05:06:25,0.4,2030,1227,0,30.0,0
CE00385,LOC035,Airport,2026-05-21T11:27:23,0.34,1822,924,0,30.0,0
CE00386,LOC037,Distribution Center,2025-03-08T17:23:28,0.45,2793,1879,0,30.0,0
CE00387,LOC012,Airport,2026-01-20T20:34:34,1.0,2463,3949,2719,162.5,54
CE00388,LOC029,Port,2025-03-17T20:03:26,0.95,2831,4047,620,56.3,38
CE00389,LOC013,Hub,2026-04-08T07:16:56,0.79,2712,3199,426,48.8,16
CE00390,LOC038,Airport,2026-02-25T23:10:29,1.0,1463,2570,1835,180.5,68
CE00391,LOC065,Airport,2025-01-14T23:52:20,0.99,1748,2599,1495,132.6,43
CE00392,LOC013,Hub,2025-08-17T01:12:58,0.58,2712,2378,0,30.0,0
CE00393,LOC054,Port,2024-01-27T17:43:46,0.63,759,717,0,30.0,0
CE00394,LOC041,Distribution Center,2026-02-11T02:48:13,1.0,4129,7082,3673,136.7,64
CE00395,LOC034,Port,2025-09-03T12:09:21,0.32,1778,864,0,30.0,0
CE00396,LOC046,Last Mile Facility,2025-08-02T00:40:02,0.61,1736,1601,0,30.0,0
CE00397,LOC045,Distribution Center,2026-04-29T02:01:55,1.0,4759,7637,2431,91.3,54
CE00398,LOC070,Distribution Center,2024-06-17T05:52:36,0.8,4087,4875,620,48.2,17
CE00399,LOC002,Port,2025-12-03T13:51:39,0.36,566,306,0,30.0,0
CE00400,LOC066,Sort Facility,2024-12-14T01:35:39,0.8,3283,3950,752,57.5,18
CE00401,LOC069,Port,2026-06-16T16:54:31,0.87,4167,5424,1482,72.7,27
CE00402,LOC002,Port,2024-02-08T16:02:10,0.63,566,539,0,30.0,0
CE00403,LOC005,Sort Facility,2025-09-09T06:13:48,1.0,1284,2306,1620,181.4,71
CE00404,LOC013,Hub,2024-12-26T13:53:41,0.95,2712,3876,1641,102.6,38
CE00405,LOC045,Distribution Center,2025-11-25T12:32:51,0.97,4759,6918,1799,75.4,40
CE00406,LOC018,Hub,2025-07-28T11:56:58,1.0,261,436,141,94.8,60
CE00407,LOC010,Last Mile Facility,2026-01-10T16:37:40,0.67,1628,1638,19,31.4,0
CE00408,LOC011,Warehouse,2026-05-24T19:52:32,0.94,2988,4211,683,57.4,36
CE00409,LOC035,Airport,2024-06-18T05:53:33,0.51,1822,1396,0,30.0,0
CE00410,LOC074,Warehouse,2025-04-27T12:22:24,0.74,325,362,42,45.5,10
CE00411,LOC024,Airport,2025-05-31T10:05:34,0.35,1595,845,0,30.0,0
CE00412,LOC072,Airport,2024-08-11T08:10:51,0.55,4665,3824,0,30.0,0
CE00413,LOC052,Hub,2024-05-09T22:07:18,0.5,2030,1527,0,30.0,0
CE00414,LOC042,Port,2024-05-28T04:21:39,0.55,809,667,0,30.0,0
CE00415,LOC019,Airport,2026-05-21T07:19:27,0.6,3442,3100,0,30.0,0
CE00416,LOC030,Warehouse,2024-09-19T22:18:37,0.52,2790,2183,0,30.0,0
CE00417,LOC009,Sort Facility,2024-11-18T14:56:21,0.96,3105,4459,1632,93.1,39
CE00418,LOC013,Hub,2026-01-30T21:29:41,0.87,2712,3525,792,65.0,26
CE00419,LOC004,Warehouse,2025-01-23T07:31:19,0.52,869,684,0,30.0,0
CE00420,LOC048,Sort Facility,2024-05-10T07:36:01,0.62,3574,3338,0,30.0,0
CE00421,LOC074,Warehouse,2024-08-07T13:11:07,0.66,325,322,0,30.0,0
CE00422,LOC005,Sort Facility,2025-09-18T08:12:06,0.79,1284,1522,290,57.1,16
CE00423,LOC045,Distribution Center,2026-01-05T13:54:21,1.0,4759,7851,2391,90.3,58
CE00424,LOC003,Warehouse,2026-03-24T01:58:39,0.64,3544,3415,0,30.0,0
CE00425,LOC051,Last Mile Facility,2026-05-30T05:50:26,0.37,2427,1349,0,30.0,0
CE00426,LOC060,Last Mile Facility,2024-12-27T01:36:34,0.74,723,807,85,44.1,10
CE00427,LOC024,Airport,2024-04-01T13:10:47,1.0,1595,2563,896,97.4,54
CE00428,LOC039,Warehouse,2026-02-05T11:56:48,0.81,1629,1990,251,48.5,19
CE00429,LOC057,Distribution Center,2025-01-26T12:07:48,0.28,2059,871,0,30.0,0
CE00430,LOC056,Warehouse,2025-10-01T19:12:03,0.52,3011,2361,0,30.0,0
CE00431,LOC003,Warehouse,2025-04-28T19:52:56,0.49,3544,2585,0,30.0,0
CE00432,LOC040,Distribution Center,2025-06-08T20:38:59,1.0,2337,3779,1971,131.2,55
CE00433,LOC001,Last Mile Facility,2024-08-21T23:13:17,0.37,960,533,0,30.0,0
CE00434,LOC029,Port,2024-02-26T17:10:50,1.0,2831,4543,1814,106.9,54
CE00435,LOC042,Port,2025-05-14T08:15:46,0.94,809,1138,501,104.3,36
CE00436,LOC069,Port,2026-05-28T04:22:20,0.75,4167,4660,684,49.7,10
CE00437,LOC027,Distribution Center,2025-09-23T12:41:47,0.32,300,145,0,30.0,0
CE00438,LOC028,Hub,2024-01-09T15:43:50,0.37,4698,2625,0,30.0,0
CE00439,LOC074,Warehouse,2025-02-20T13:09:58,0.8,325,391,113,71.7,18
CE00440,LOC061,Airport,2024-11-21T00:26:33,0.99,2149,3197,1065,89.5,43
CE00441,LOC036,Airport,2026-05-23T16:08:44,0.72,2829,3044,194,38.2,6
CE00442,LOC014,Airport,2026-01-29T05:03:32,1.0,1578,2602,1247,124.8,58
CE00443,LOC067,Warehouse,2026-04-27T13:01:20,1.0,3061,4574,1686,96.1,44
CE00444,LOC060,Last Mile Facility,2026-02-15T10:28:16,0.33,723,363,0,30.0,0
CE00445,LOC008,Airport,2025-05-01T06:05:19,0.79,1075,1268,383,72.8,16
CE00446,LOC030,Warehouse,2025-01-01T04:59:58,0.99,2790,4135,1096,77.1,43
CE00447,LOC066,Sort Facility,2025-05-14T22:59:19,0.69,3283,3378,158,35.8,2
CE00448,LOC065,Airport,2025-12-17T17:11:45,1.0,1748,2958,2168,178.8,62
CE00449,LOC006,Sort Facility,2026-01-20T07:24:30,0.47,4943,3453,0,30.0,0
CE00450,LOC030,Warehouse,2026-03-10T03:22:55,0.69,2790,2906,138,35.9,3
CE00451,LOC065,Airport,2026-05-11T20:42:47,0.38,1748,985,0,30.0,0
CE00452,LOC044,Warehouse,2024-05-06T12:05:27,1.0,3843,6702,3321,133.7,66
CE00453,LOC044,Warehouse,2024-06-12T04:19:10,1.0,3843,6905,2130,96.5,71
CE00454,LOC045,Distribution Center,2025-10-23T07:19:18,1.0,4759,7114,3337,114.1,44
CE00455,LOC057,Distribution Center,2024-04-30T09:34:30,0.74,2059,2279,411,54.0,9
CE00456,LOC041,Distribution Center,2025-08-06T14:35:28,0.33,4129,2051,0,30.0,0
CE00457,LOC024,Airport,2024-07-16T17:26:05,0.79,1595,1879,302,52.7,16
CE00458,LOC010,Last Mile Facility,2024-01-22T03:57:32,1.0,1628,2523,1514,141.6,49
CE00459,LOC067,Warehouse,2024-09-08T19:16:09,0.85,3061,3922,1560,91.2,25
CE00460,LOC022,Hub,2026-03-18T16:43:53,1.0,479,824,584,176.3,64
CE00461,LOC070,Distribution Center,2024-07-07T17:00:59,0.35,4087,2119,0,30.0,0
CE00462,LOC037,Distribution Center,2024-09-15T04:16:20,0.7,2793,2933,275,41.8,4
CE00463,LOC050,Airport,2024-11-02T14:23:52,0.39,3355,1985,0,30.0,0
CE00464,LOC023,Port,2025-11-10T18:57:26,1.0,2668,4618,1598,101.9,65
CE00465,LOC024,Airport,2024-06-25T13:43:23,1.0,1595,2678,1900,172.9,61
CE00466,LOC072,Airport,2024-03-01T16:20:05,0.97,4665,6811,1392,65.8,41
CE00467,LOC028,Hub,2025-10-20T22:39:34,1.0,4698,7606,4888,154.9,55
CE00468,LOC019,Airport,2026-02-08T05:49:02,1.0,3442,5183,2454,115.6,45
CE00469,LOC020,Last Mile Facility,2024-09-22T04:58:50,0.54,1116,900,0,30.0,0
CE00470,LOC048,Sort Facility,2026-03-25T22:05:56,0.58,3574,3102,0,30.0,0
CE00471,LOC044,Warehouse,2026-01-26T19:53:08,1.0,3843,5980,1246,68.9,50
CE00472,LOC015,Last Mile Facility,2024-08-05T06:33:34,0.5,3252,2452,0,30.0,0
CE00473,LOC002,Port,2026-04-29T20:48:32,0.48,566,409,0,30.0,0
CE00474,LOC007,Warehouse,2025-10-11T13:39:46,1.0,2658,4688,3372,182.2,68
CE00475,LOC075,Distribution Center,2025-09-12T10:55:20,0.72,1059,1143,69,37.8,7
CE00476,LOC063,Last Mile Facility,2024-01-15T09:10:58,0.9,3270,4403,1622,89.5,31
CE00477,LOC048,Sort Facility,2025-04-05T23:40:48,0.87,3574,4639,1509,80.7,26
CE00478,LOC011,Warehouse,2024-07-01T15:49:20,0.82,2988,3692,1343,83.9,21
CE00479,LOC066,Sort Facility,2025-11-07T11:50:55,1.0,3283,4999,991,66.2,47
CE00480,LOC052,Hub,2025-04-02T01:27:10,1.0,2030,3064,658,68.9,45
CE00481,LOC019,Airport,2025-02-25T03:37:30,1.0,3442,5464,2825,128.5,52
CE00482,LOC047,Distribution Center,2026-03-22T15:28:12,0.44,4197,2768,0,30.0,0
CE00483,LOC036,Airport,2025-05-15T19:25:35,0.73,2829,3118,428,48.2,9
CE00484,LOC011,Warehouse,2025-07-31T07:26:17,0.82,2988,3655,560,52.5,20
CE00485,LOC022,Hub,2026-05-25T20:22:28,0.91,479,655,342,115.7,33
CE00486,LOC047,Distribution Center,2024-09-14T18:54:11,0.6,4197,3798,0,30.0,0
CE00487,LOC019,Airport,2024-08-07T20:09:30,0.43,3442,2216,0,30.0,0
CE00488,LOC043,Distribution Center,2025-03-26T19:19:12,0.72,4879,5264,518,42.7,7
CE00489,LOC006,Sort Facility,2026-03-23T20:13:12,1.0,4943,7467,3785,121.9,45
CE00490,LOC037,Distribution Center,2024-11-13T14:53:23,0.8,2793,3349,745,62.0,17
CE00491,LOC012,Airport,2025-07-30T17:19:35,0.87,2463,3199,528,55.7,26
CE00492,LOC027,Distribution Center,2026-03-17T19:52:54,0.67,300,301,0,30.0,0
CE00493,LOC033,Last Mile Facility,2025-01-25T06:52:56,0.8,4291,5159,634,47.7,18
CE00494,LOC032,Distribution Center,2026-01-03T09:32:16,0.98,1584,2318,846,94.1,41
CE00495,LOC010,Last Mile Facility,2025-12-20T01:25:24,0.55,1628,1337,0,30.0,0
CE00496,LOC007,Warehouse,2024-11-23T04:22:32,0.64,2658,2555,0,30.0,0
CE00497,LOC049,Port,2025-05-27T21:53:49,0.7,1833,1925,81,35.3,4
CE00498,LOC038,Airport,2024-07-29T05:48:46,0.98,1463,2142,373,60.6,41
CE00499,LOC039,Warehouse,2024-09-12T03:14:39,1.0,1629,2761,704,81.9,62
CE00500,LOC027,Distribution Center,2026-03-25T14:14:44,0.59,300,266,0,30.0,0
CE00501,LOC013,Hub,2026-01-06T03:10:11,1.0,2712,4165,995,74.0,48
CE00502,LOC037,Distribution Center,2024-01-16T06:09:37,0.69,2793,2875,43,31.8,2
CE00503,LOC016,Airport,2025-05-08T12:16:05,0.66,1121,1105,0,30.0,0
CE00504,LOC071,Last Mile Facility,2025-10-08T16:53:55,0.7,4596,4842,173,34.5,4
CE00505,LOC063,Last Mile Facility,2024-10-05T10:01:17,0.41,3270,2031,0,30.0,0
CE00506,LOC071,Last Mile Facility,2024-08-21T13:25:11,1.0,4596,7400,1421,67.1,54
CE00507,LOC037,Distribution Center,2025-12-31T21:16:00,0.86,2793,3606,1598,98.7,26
CE00508,LOC069,Port,2024-04-14T03:43:51,0.81,4167,5085,902,56.0,19
CE00509,LOC025,Warehouse,2024-01-09T16:52:25,0.85,491,624,115,58.1,24
CE00510,LOC005,Sort Facility,2025-04-29T10:15:24,1.0,1284,2304,1891,206.7,71
CE00511,LOC038,Airport,2024-10-18T13:00:35,0.87,1463,1900,433,65.5,26
CE00512,LOC037,Distribution Center,2024-11-05T13:14:09,0.51,2793,2154,0,30.0,0
CE00513,LOC068,Hub,2024-05-25T18:54:04,0.98,2969,4362,1171,77.3,42
CE00514,LOC026,Distribution Center,2026-04-15T08:04:59,0.99,3661,5420,2721,119.2,43
CE00515,LOC061,Airport,2025-12-13T09:36:28,0.88,2149,2836,871,78.6,28
CE00516,LOC066,Sort Facility,2025-05-29T05:53:03,0.67,3283,3314,20,30.7,0
CE00517,LOC020,Last Mile Facility,2024-05-27T03:12:54,1.0,1116,1684,533,87.3,45
CE00518,LOC027,Distribution Center,2024-04-04T22:15:48,0.6,300,271,0,30.0,0
CE00519,LOC071,Last Mile Facility,2025-12-29T02:10:57,0.85,4596,5857,1240,62.4,24
CE00520,LOC062,Sort Facility,2024-08-31T00:59:29,0.76,3208,3656,449,46.8,12
CE00521,LOC071,Last Mile Facility,2024-04-13T17:26:26,1.0,4596,7856,5317,168.8,63
CE00522,LOC021,Port,2025-06-28T09:49:37,0.69,437,452,13,33.6,3
CE00523,LOC063,Last Mile Facility,2026-05-18T14:50:59,0.55,3270,2716,0,30.0,0
CE00524,LOC074,Warehouse,2024-12-17T02:59:27,0.35,325,170,0,30.0,0
CE00525,LOC018,Hub,2025-06-19T20:56:44,1.0,261,437,217,129.8,60
CE00526,LOC067,Warehouse,2024-01-22T22:47:07,0.4,3061,1843,0,30.0,0
CE00527,LOC038,Airport,2024-10-26T06:09:52,0.29,1463,636,0,30.0,0
CE00528,LOC071,Last Mile Facility,2025-03-02T13:06:26,0.3,4596,2034,0,30.0,0
CE00529,LOC033,Last Mile Facility,2025-03-17T11:16:50,0.74,4291,4769,623,47.4,10
CE00530,LOC065,Airport,2025-10-24T00:36:25,0.61,1748,1590,0,30.0,0
CE00531,LOC003,Warehouse,2026-06-26T22:33:38,1.0,3544,5923,3799,158.6,60
CE00532,LOC023,Port,2025-04-19T23:11:53,1.0,2668,4684,2290,133.0,68
CE00533,LOC026,Distribution Center,2025-07-24T12:59:49,1.0,3661,6215,1465,78.0,62
CE00534,LOC055,Airport,2025-09-18T10:56:02,0.52,1469,1136,0,30.0,0
CE00535,LOC047,Distribution Center,2025-01-30T17:44:43,0.82,4197,5189,553,45.8,21
CE00536,LOC023,Port,2026-05-21T15:46:57,0.96,2668,3826,1550,99.7,39
CE00537,LOC054,Port,2026-04-20T10:34:31,0.44,759,506,0,30.0,0
CE00538,LOC058,Hub,2024-11-10T17:01:56,0.59,4836,4295,0,30.0,0
CE00539,LOC026,Distribution Center,2024-04-30T08:31:09,0.68,3661,3753,157,35.1,2
CE00540,LOC029,Port,2024-08-24T18:41:48,1.0,2831,4481,3281,169.1,52
CE00541,LOC054,Port,2024-06-08T23:14:02,1.0,759,1174,770,151.7,49
CE00542,LOC015,Last Mile Facility,2024-12-02T05:31:22,0.55,3252,2685,0,30.0,0
CE00543,LOC023,Port,2025-03-10T22:37:02,0.85,2668,3392,1076,78.4,24
CE00544,LOC027,Distribution Center,2024-10-04T00:26:51,0.43,300,194,0,30.0,0
CE00545,LOC068,Hub,2025-02-12T11:01:29,0.35,2969,1567,0,30.0,0
CE00546,LOC041,Distribution Center,2026-05-25T14:45:33,1.0,4129,6793,4375,157.1,58
CE00547,LOC061,Airport,2024-06-07T22:50:43,0.91,2149,2939,534,59.8,33
CE00548,LOC005,Sort Facility,2024-07-15T19:52:14,0.33,1284,628,0,30.0,0
CE00549,LOC028,Hub,2026-03-22T09:25:08,0.32,4698,2243,0,30.0,0
CE00550,LOC035,Airport,2025-08-17T21:16:51,1.0,1822,2850,1750,145.3,50
CE00551,LOC054,Port,2025-05-27T21:15:50,0.36,759,413,0,30.0,0
CE00552,LOC031,Hub,2026-06-13T06:00:01,0.55,4593,3756,0,30.0,0
CE00553,LOC027,Distribution Center,2025-03-06T16:09:47,1.0,300,513,256,132.4,63
CE00554,LOC040,Distribution Center,2026-01-05T09:53:10,0.46,2337,1626,0,30.0,0
CE00555,LOC038,Airport,2024-11-21T03:31:11,0.36,1463,791,0,30.0,0
CE00556,LOC057,Distribution Center,2024-09-18T03:11:58,0.7,2059,2176,201,41.7,5
CE00557,LOC059,Distribution Center,2024-01-05T03:34:26,0.39,4161,2407,0,30.0,0
CE00558,LOC017,Hub,2024-12-26T03:17:14,0.73,1600,1756,186,44.0,8
CE00559,LOC007,Warehouse,2024-12-02T05:35:49,0.49,2658,1942,0,30.0,0
CE00560,LOC034,Port,2024-05-21T21:20:14,0.95,1778,2532,641,73.3,38
CE00561,LOC025,Warehouse,2024-08-15T13:36:17,0.89,491,659,229,86.0,30
CE00562,LOC035,Airport,2024-08-10T15:51:14,0.67,1822,1840,31,32.0,0
CE00563,LOC073,Sort Facility,2024-09-13T00:52:29,1.0,3536,5831,3871,161.4,58
CE00564,LOC029,Port,2026-01-08T14:34:57,1.0,2831,4812,3853,193.3,62
CE00565,LOC057,Distribution Center,2024-01-01T09:12:14,0.8,2059,2464,465,57.1,17
CE00566,LOC054,Port,2025-05-17T06:54:35,1.0,759,1145,251,69.7,45
CE00567,LOC025,Warehouse,2024-04-30T20:07:31,1.0,491,804,369,120.2,57
CE00568,LOC060,Last Mile Facility,2024-03-22T01:45:14,0.77,723,831,166,57.6,13
CE00569,LOC018,Hub,2024-07-31T18:47:43,0.64,261,250,0,30.0,0
CE00570,LOC019,Airport,2026-03-05T21:45:17,1.0,3442,5507,1684,88.7,53
CE00571,LOC066,Sort Facility,2025-11-14T00:47:41,0.61,3283,3019,0,30.0,0
CE00572,LOC045,Distribution Center,2025-10-22T20:16:31,0.71,4759,5091,335,38.4,6
CE00573,LOC003,Warehouse,2026-01-02T17:50:36,0.46,3544,2434,0,30.0,0
CE00574,LOC073,Sort Facility,2025-05-23T02:46:31,0.84,3536,4455,1649,86.0,23
CE00575,LOC051,Last Mile Facility,2025-04-15T00:11:30,0.64,2427,2319,0,30.0,0
CE00576,LOC029,Port,2026-02-16T07:20:09,1.0,2831,4984,2683,143.7,68
CE00577,LOC035,Airport,2024-07-01T05:07:49,1.0,1822,3269,896,89.0,71
CE00578,LOC029,Port,2025-01-09T00:39:50,0.3,2831,1282,0,30.0,0
CE00579,LOC040,Distribution Center,2026-05-20T03:43:27,1.0,2337,3731,2585,162.7,53
CE00580,LOC053,Distribution Center,2025-09-02T21:17:53,0.89,1247,1664,522,80.2,30
CE00581,LOC030,Warehouse,2025-08-09T03:07:10,0.56,2790,2355,0,30.0,0
CE00582,LOC043,Distribution Center,2025-08-21T21:35:41,0.34,4879,2474,0,30.0,0
CE00583,LOC036,Airport,2026-01-07T01:49:19,0.3,2829,1252,0,30.0,0
CE00584,LOC038,Airport,2025-07-05T11:02:50,0.61,1463,1332,0,30.0,0
CE00585,LOC043,Distribution Center,2025-04-29T07:19:24,1.0,4879,8115,6229,183.2,59
CE00586,LOC011,Warehouse,2026-03-21T21:02:15,1.0,2988,5164,1442,87.9,65
CE00587,LOC048,Sort Facility,2025-05-07T09:34:11,1.0,3574,6045,4314,174.8,62
CE00588,LOC009,Sort Facility,2026-04-04T09:23:23,0.37,3105,1728,0,30.0,0
CE00589,LOC015,Last Mile Facility,2024-05-01T11:29:40,0.34,3252,1653,0,30.0,0
CE00590,LOC004,Warehouse,2024-11-28T06:44:46,0.44,869,575,0,30.0,0
CE00591,LOC073,Sort Facility,2024-09-15T01:15:53,0.48,3536,2525,0,30.0,0
CE00592,LOC003,Warehouse,2025-03-07T10:46:37,0.88,3544,4678,1397,77.3,28
CE00593,LOC011,Warehouse,2024-08-09T23:06:05,0.39,2988,1753,0,30.0,0
CE00594,LOC011,Warehouse,2025-11-10T05:36:34,0.5,2988,2244,0,30.0,0
CE00595,LOC074,Warehouse,2026-05-20T16:25:39,0.63,325,308,0,30.0,0
CE00596,LOC033,Last Mile Facility,2025-11-17T01:47:12,1.0,4291,6773,1913,83.5,52
